x_over_c,Cp
1.000000000000000000e+00,3.657939685549133069e-01
9.937106918238993725e-01,3.981417622123526456e-01
9.874213836477987449e-01,4.287207666074691614e-01
9.811320754716981174e-01,4.492996857251023712e-01
9.748427672955974899e-01,4.423204266808503649e-01
9.685534591194968623e-01,3.769218876074591495e-01
9.622641509433962348e-01,2.193153374280707446e-01
9.559748427672956073e-01,-2.244178672263741348e-02
9.496855345911949797e-01,-2.657967275861532475e-01
9.433962264150943522e-01,-4.266840935189319950e-01
9.371069182389937247e-01,-4.949625612017660714e-01
9.308176100628930971e-01,-5.038342895881404715e-01
9.245283018867924696e-01,-4.843884169862575639e-01
9.182389937106918421e-01,-4.544889007166843520e-01
9.119496855345912145e-01,-4.225693714413789603e-01
9.056603773584905870e-01,-3.921489753858793392e-01
8.993710691823899595e-01,-3.644691119930532075e-01
8.930817610062893319e-01,-3.397806697284759814e-01
8.867924528301887044e-01,-3.179331786073900101e-01
8.805031446540880768e-01,-2.986362663343253843e-01
8.742138364779874493e-01,-2.815721129904731335e-01
8.679245283018868218e-01,-2.664409397507325750e-01
8.616352201257861942e-01,-2.529767424318998259e-01
8.553459119496855667e-01,-2.409501475456525821e-01
8.490566037735849392e-01,-2.301660442643600479e-01
8.427672955974843116e-01,-2.204594313735617206e-01
8.364779874213836841e-01,-2.116909804668525297e-01
8.301886792452830566e-01,-2.037429252249320921e-01
8.238993710691824290e-01,-1.965154812636071835e-01
8.176100628930818015e-01,-1.899238228247610571e-01
8.113207547169811740e-01,-1.838955703200866321e-01
8.050314465408805464e-01,-1.783687191414371487e-01
7.987421383647799189e-01,-1.732899380521546462e-01
7.924528301886792914e-01,-1.686131720459016492e-01
7.861635220125786638e-01,-1.642984938653726523e-01
7.798742138364780363e-01,-1.603111577844997804e-01
7.735849056603774088e-01,-1.566208177231347420e-01
7.672955974842767812e-01,-1.532008789659777825e-01
7.610062893081761537e-01,-1.500279587060258102e-01
7.547169811320755262e-01,-1.470814354636922339e-01
7.484276729559748986e-01,-1.443430713193296633e-01
7.421383647798742711e-01,-1.417966940083379423e-01
7.358490566037736436e-01,-1.394279284138550956e-01
7.295597484276730160e-01,-1.372239689775125449e-01
7.232704402515723885e-01,-1.351733861364399214e-01
7.169811320754717610e-01,-1.332659611666671129e-01
7.106918238993711334e-01,-1.314925448346975223e-01
7.044025157232705059e-01,-1.298449360820841392e-01
6.981132075471698784e-01,-1.283157776329715283e-01
6.918238993710692508e-01,-1.268984659539831306e-01
6.855345911949686233e-01,-1.255870734348731865e-01
6.792452830188679958e-01,-1.243762810169830590e-01
6.729559748427673682e-01,-1.232613197906065050e-01
6.666666666666667407e-01,-1.222379203244248203e-01
6.603773584905661131e-01,-1.213022686901892300e-01
6.540880503144654856e-01,-1.204509683117687135e-01
6.477987421383648581e-01,-1.196810069059512927e-01
6.415094339622642305e-01,-1.189897278980442952e-01
6.352201257861636030e-01,-1.183748057925664288e-01
6.289308176100629755e-01,-1.178342250613784170e-01
6.226415094339623479e-01,-1.173662621813189588e-01
6.163522012578617204e-01,-1.169694705128212497e-01
6.100628930817610929e-01,-1.166426677620147068e-01
6.037735849056604653e-01,-1.163849258128597519e-01
5.974842767295597268e-01,-1.161955627541300107e-01
5.911949685534590992e-01,-1.160741369595179595e-01
5.849056603773584717e-01,-1.160204431086311327e-01
5.786163522012578442e-01,-1.160345100627218073e-01
