experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v15_a5,2026-06-08T16:05:59.459355+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,15.0,5.0,1.225,0.5303334336167,0.022797646781563152,23.26263928457694,analytic,converged,1,0.0,3.89997148886323e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v15_a10,2026-06-08T16:05:59.459358+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,15.0,10.0,1.225,0.9359842257242807,0.05578454348166265,16.778558491420746,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v15_a15,2026-06-08T16:05:59.459362+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,15.0,15.0,1.225,1.3416350178318617,0.1070228206931042,12.535971385757984,analytic,converged,1,0.0,2.7999631129205227e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v20_a-5,2026-06-08T16:05:59.459366+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,20.0,-5.0,1.225,-0.2809681505984615,0.011577994915390171,-24.26742736127666,analytic,converged,1,0.0,2.700020559132099e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v20_a0,2026-06-08T16:05:59.459371+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,20.0,0.0,1.225,0.12468264150911929,0.008062130592805654,15.465222260277134,analytic,converged,1,0.0,2.400018274784088e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v20_a5,2026-06-08T16:05:59.459375+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,20.0,5.0,1.225,0.5303334336167,0.022797646781563152,23.26263928457694,analytic,converged,1,0.0,2.5999615900218487e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v20_a10,2026-06-08T16:05:59.459379+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,20.0,10.0,1.225,0.9359842257242807,0.05578454348166265,16.778558491420746,analytic,converged,1,0.0,2.600019797682762e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v20_a15,2026-06-08T16:05:59.459382+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,20.0,15.0,1.225,1.3416350178318617,0.1070228206931042,12.535971385757984,analytic,converged,1,0.0,2.3999600671231747e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v25_a-5,2026-06-08T16:05:59.459387+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,25.0,-5.0,1.225,-0.2809681505984615,0.011577994915390171,-24.26742736127666,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
baseline_phase1_20260608T160559Z_307e022cd6f5,wing_000003,v25_a0,2026-06-08T16:05:59.459391+00:00,1.9732580381596192,0.30551308443194275,0.27893204244181724,0.9129954056156085,4.600910058940816,3.0736447194229264,NACA0012,0.5766305222334327,6.7525861622449375,0.29242405135558913,25.0,0.0,1.225,0.12468264150911929,0.008062130592805654,15.465222260277134,analytic,converged,1,0.0,2.300017513334751e-06,307e022cd6f5,42,phase1
