experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v15_a-5,2026-06-09T04:54:26.484918+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,15.0,-5.0,1.225,-0.13862567790665697,0.008426191110875616,-16.451760479029957,panel2d,converged,160,0.0,3.5699980799108744e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v15_a0,2026-06-09T04:54:26.484941+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,15.0,0.0,1.225,0.22868332968090446,0.01053687402703535,21.703147356051925,panel2d,converged,160,0.0,2.3300002794712782e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v15_a5,2026-06-09T04:54:26.484948+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,15.0,5.0,1.225,0.5959923372684659,0.029864813489258964,19.95633883609612,panel2d,converged,160,0.0,2.300000051036477e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v15_a10,2026-06-09T04:54:26.484952+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,15.0,10.0,1.225,0.9633013448560275,0.06641000949754648,14.505363756823686,panel2d,converged,160,0.0,1.6900012269616127e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v15_a15,2026-06-09T04:54:26.484957+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,15.0,15.0,1.225,1.3306103524435888,0.12017246205189784,11.072506377284254,panel2d,converged,160,0.0,1.7899961676448584e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v20_a-5,2026-06-09T04:54:26.484961+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,20.0,-5.0,1.225,-0.13862567790665697,0.008426191110875616,-16.451760479029957,panel2d,converged,160,0.0,2.039998071268201e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v20_a0,2026-06-09T04:54:26.484965+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,20.0,0.0,1.225,0.22868332968090446,0.01053687402703535,21.703147356051925,panel2d,converged,160,0.0,1.899997005239129e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v20_a5,2026-06-09T04:54:26.484968+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,20.0,5.0,1.225,0.5959923372684659,0.029864813489258964,19.95633883609612,panel2d,converged,160,0.0,2.5200017262250185e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v20_a10,2026-06-09T04:54:26.484971+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,20.0,10.0,1.225,0.9633013448560275,0.06641000949754648,14.505363756823686,panel2d,converged,160,0.0,2.0599982235580683e-05,7bf104ac3199,42,phase1
baseline_phase1_20260609T045424Z_7bf104ac3199,wing_000000,v20_a15,2026-06-09T04:54:26.484975+00:00,1.5117721684859562,0.2677346791385691,0.24744169407808397,0.9242048690674761,23.671374905182653,2.2259112887774606,NACA2412,0.3894146514452349,5.8689499250393355,0.2577214112876384,20.0,15.0,1.225,1.3306103524435888,0.12017246205189784,11.072506377284254,panel2d,converged,160,0.0,2.3500004317611456e-05,7bf104ac3199,42,phase1
