experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000000,v25_a-5,2026-06-08T17:33:25.334664+00:00,1.7194392198760262,0.3414810358803386,0.2701424627487941,0.7910906737540093,1.9217044901331881,4.63382494424301,NACA2412,0.5258247156703608,5.622541395907468,0.30719854800903856,25.0,-5.0,1.225,-0.05278822104885356,0.007385597701392576,-7.147454164596616,panel2d,converged,160,0.0,2.9399991035461426e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000000,v25_a0,2026-06-08T17:33:25.334667+00:00,1.7194392198760262,0.3414810358803386,0.2701424627487941,0.7910906737540093,1.9217044901331881,4.63382494424301,NACA2412,0.5258247156703608,5.622541395907468,0.30719854800903856,25.0,0.0,1.225,0.33360604684827105,0.014612528358070859,22.830138540946763,panel2d,converged,160,0.0,2.19999928958714e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000000,v25_a5,2026-06-08T17:33:25.334670+00:00,1.7194392198760262,0.3414810358803386,0.2701424627487941,0.7910906737540093,1.9217044901331881,4.63382494424301,NACA2412,0.5258247156703608,5.622541395907468,0.30719854800903856,25.0,5.0,1.225,0.7200003147453956,0.04172740289638205,17.254855676815268,panel2d,converged,160,0.0,2.8300040867179632e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000000,v25_a10,2026-06-08T17:33:25.334673+00:00,1.7194392198760262,0.3414810358803386,0.2701424627487941,0.7910906737540093,1.9217044901331881,4.63382494424301,NACA2412,0.5258247156703608,5.622541395907468,0.30719854800903856,25.0,10.0,1.225,1.1063945826425203,0.08873022131632617,12.469196697911832,panel2d,converged,160,0.0,3.759999526664615e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000000,v25_a15,2026-06-08T17:33:25.334675+00:00,1.7194392198760262,0.3414810358803386,0.2701424627487941,0.7910906737540093,1.9217044901331881,4.63382494424301,NACA2412,0.5258247156703608,5.622541395907468,0.30719854800903856,25.0,15.0,1.225,1.4,0.13774330731156023,10.163833200500651,panel2d,stall_limited,160,0.0,2.1299987565726042e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v15_a-5,2026-06-08T17:33:25.334678+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,15.0,-5.0,1.225,-0.3450681030916479,0.014337014817685038,-24.068336922271886,panel2d,converged,160,0.0,1.969997538253665e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v15_a0,2026-06-08T17:33:25.334681+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,15.0,0.0,1.225,0.032220034208639996,0.0072622241481579775,4.436662040624625,panel2d,converged,160,0.0,1.810002140700817e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v15_a5,2026-06-08T17:33:25.334683+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,15.0,5.0,1.225,0.4095081715089279,0.017251528539377503,23.73750074227941,panel2d,converged,160,0.0,2.7999980375170708e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v15_a10,2026-06-08T17:33:25.334686+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,15.0,10.0,1.225,0.7867963088092157,0.0443049279913436,17.758663527518696,panel2d,converged,160,0.0,1.999997766688466e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v15_a15,2026-06-08T17:33:25.334688+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,15.0,15.0,1.225,1.1640844461095037,0.0884224225040563,13.165036798851585,panel2d,converged,160,0.0,1.9600032828748226e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v20_a-5,2026-06-08T17:33:25.334691+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,20.0,-5.0,1.225,-0.3450681030916479,0.014337014817685038,-24.068336922271886,panel2d,converged,160,0.0,2.0000035874545574e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v20_a0,2026-06-08T17:33:25.334694+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,20.0,0.0,1.225,0.032220034208639996,0.0072622241481579775,4.436662040624625,panel2d,converged,160,0.0,3.0499999411404133e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v20_a5,2026-06-08T17:33:25.334696+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,20.0,5.0,1.225,0.4095081715089279,0.017251528539377503,23.73750074227941,panel2d,converged,160,0.0,2.570002106949687e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v20_a10,2026-06-08T17:33:25.334699+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,20.0,10.0,1.225,0.7867963088092157,0.0443049279913436,17.758663527518696,panel2d,converged,160,0.0,2.6600027922540903e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v20_a15,2026-06-08T17:33:25.334702+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,20.0,15.0,1.225,1.1640844461095037,0.0884224225040563,13.165036798851585,panel2d,converged,160,0.0,2.7999980375170708e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v25_a-5,2026-06-08T17:33:25.334704+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,25.0,-5.0,1.225,-0.3450681030916479,0.014337014817685038,-24.068336922271886,panel2d,converged,160,0.0,2.8199981898069382e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v25_a0,2026-06-08T17:33:25.334707+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,25.0,0.0,1.225,0.032220034208639996,0.0072622241481579775,4.436662040624625,panel2d,converged,160,0.0,2.8999987989664078e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v25_a5,2026-06-08T17:33:25.334710+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,25.0,5.0,1.225,0.4095081715089279,0.017251528539377503,23.73750074227941,panel2d,converged,160,0.0,2.0900042727589607e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v25_a10,2026-06-08T17:33:25.334713+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,25.0,10.0,1.225,0.7867963088092157,0.0443049279913436,17.758663527518696,panel2d,converged,160,0.0,1.8099963199347258e-05,64b00aac4f84,42,phase1
baseline_phase1_20260608T173324Z_64b00aac4f84,wing_000001,v25_a15,2026-06-08T17:33:25.334715+00:00,1.3869780242779817,0.27203940508538865,0.1719527939545945,0.6320878179417477,21.755789068433508,-3.146009878837094,NACA2412,0.3079037115096561,6.247758529437942,0.22575642449465952,25.0,15.0,1.225,1.1640844461095037,0.0884224225040563,13.165036798851585,panel2d,converged,160,0.0,1.7900019884109497e-05,64b00aac4f84,42,phase1
