experiment_id,design_id,condition_id,timestamp,span_m,root_chord_m,tip_chord_m,taper_ratio,sweep_deg,twist_deg,airfoil_id,wing_area_m2,aspect_ratio,mean_aerodynamic_chord_m,velocity_mps,aoa_deg,air_density,CL,CD,LD,solver_name,solver_status,iterations,residual_final,runtime_sec,config_hash,seed,experiment_tag
baseline_phase1_20260608T162505Z_d3c044325798,wing_000058,v25_a15,2026-06-08T16:25:05.728201+00:00,1.6901168365388837,0.27696474463924725,0.2558071504624707,0.9236090708789135,15.221639390542967,4.331863890258711,NACA2412,0.45022337497307074,6.344617094399107,0.26652598365119406,25.0,15.0,1.225,1.4,0.12288627994364919,11.39264693049529,analytic,stall_limited,1,0.0,1.400010660290718e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v15_a-5,2026-06-08T16:25:05.728203+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,15.0,-5.0,1.225,-0.29937885247045526,0.011484823718226577,-26.067344159173885,analytic,converged,1,0.0,2.6999623514711857e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v15_a0,2026-06-08T16:25:05.728205+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,15.0,0.0,1.225,0.11426770387256725,0.007824220061059727,14.604357109185223,analytic,converged,1,0.0,2.700020559132099e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v15_a5,2026-06-08T16:25:05.728208+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,15.0,5.0,1.225,0.5279142602155897,0.0205234748823575,25.722459926578917,analytic,converged,1,0.0,1.400010660290718e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v15_a10,2026-06-08T16:25:05.728211+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,15.0,10.0,1.225,0.9415608165586122,0.0495825881821199,18.989747229414515,analytic,converged,1,0.0,1.500011421740055e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v15_a15,2026-06-08T16:25:05.728213+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,15.0,15.0,1.225,1.3552073729016347,0.09500155996034693,14.265106525274849,analytic,converged,1,0.0,1.600012183189392e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v20_a-5,2026-06-08T16:25:05.728215+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,20.0,-5.0,1.225,-0.29937885247045526,0.011484823718226577,-26.067344159173885,analytic,converged,1,0.0,1.3999524526298046e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v20_a0,2026-06-08T16:25:05.728218+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,20.0,0.0,1.225,0.11426770387256725,0.007824220061059727,14.604357109185223,analytic,converged,1,0.0,1.400010660290718e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v20_a5,2026-06-08T16:25:05.728220+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,20.0,5.0,1.225,0.5279142602155897,0.0205234748823575,25.722459926578917,analytic,converged,1,0.0,1.700012944638729e-06,d3c044325798,42,phase1
baseline_phase1_20260608T162505Z_d3c044325798,wing_000059,v20_a10,2026-06-08T16:25:05.728223+00:00,1.1421984771342015,0.1902620298680316,0.10136722716526561,0.5327769667735351,12.723908720345923,-1.2375521536359875,NACA2412,0.16654924663560536,7.83322283061462,0.1503307997380323,20.0,10.0,1.225,0.9415608165586122,0.0495825881821199,18.989747229414515,analytic,converged,1,0.0,1.700012944638729e-06,d3c044325798,42,phase1
