eval_index,span_m,root_chord_m,tip_chord_m,sweep_deg,twist_deg,airfoil_id,feasible,penalty,cost,obj_cl,obj_cd,CL,CD,LD,wing_area_m2,aspect_ratio
29,1.1077409459558964,0.4706041457981628,0.1075534977237202,1.1223766852853934,0.5485246939148336,NACA4412,True,0.0,-15.323095248831264,-0.6592937375119102,0.04790660178581655,0.6592937375119102,0.04790660178581655,15.323095248831264,0.3202244474732813,3.8319685240448402
30,1.3709222838624386,0.44042641009634453,0.25206286801607547,9.51416678468146,4.5289939506974495,NACA2412,True,0.0,-15.363103097170615,-0.6076103035060172,0.04563248440940493,0.6076103035060172,0.04563248440940493,15.363103097170615,0.4746744913500651,3.959403638997225
31,1.5150571292317145,0.2840108925122408,0.23958778169866096,4.938234527460544,-4.55089380607671,NACA0012,True,0.0,-8.482484841465087,-0.22317943042417654,0.017747431002932558,0.22317943042417654,0.017747431002932558,8.482484841465087,0.3966409521097503,5.787093068999867
32,1.435097060003038,0.49733144741954294,0.2729193165637285,22.458240583708477,3.9079249087852492,NACA0012,True,0.0,-16.079774872066015,-0.4817707096427149,0.03345388057095294,0.4817707096427149,0.03345388057095294,16.079774872066015,0.5526923034287433,3.7263112926537936
33,1.518858360386449,0.2605751681407775,0.243003108027747,19.84983789503283,-1.2634227112628995,NACA4412,True,0.0,-19.467813620958594,-0.6316242457045617,0.03438251990158848,0.6316242457045617,0.03438251990158848,19.467813620958594,0.3824320374337798,6.032263234000812
34,1.0944666680615152,0.41137636397215904,0.11561512898071617,28.104394516013375,-2.5902942499431525,NACA0012,True,0.0,-7.754374580136987,-0.2843857329890927,0.016834572038431795,0.2843857329890927,0.016834572038431795,7.754374580136987,0.28838731169444837,4.153640742581721
35,1.831112672124906,0.2036495108185729,0.09481707703943477,17.981483745625304,3.745620408374645,NACA0012,True,0.0,-24.258513448727815,-0.5765026164167666,0.02676741702808994,0.5765026164167666,0.02676741702808994,24.258513448727815,0.2732629756163397,12.270135061121405
36,1.1964346657145732,0.25861328551503315,0.24435120956029438,29.15479278182902,0.0074118620234226995,NACA2412,True,0.0,-17.389661542482724,-0.5205461141414331,0.03221968329822868,0.5205461141414331,0.03221968329822868,17.389661542482724,0.30088207876587436,4.757531306600027
37,1.0139362877082014,0.23037961049959932,0.08295555444663026,20.329760208385725,-3.7816749537146888,NACA0012,True,0.0,-14.09937650940896,-0.2347685307053169,0.01646982023395162,0.2347685307053169,0.01646982023395162,14.09937650940896,0.1588509469770085,6.471895919388427
38,1.5063299316206331,0.39299185247501023,0.19527915230522558,5.993269549801728,3.0412452618226276,NACA0012,True,0.0,-16.305601722899798,-0.4998828980621071,0.029276578811452073,0.4998828980621071,0.029276578811452073,16.305601722899798,0.4430651112025068,5.12121086839343
39,1.7389840039155418,0.19587021304505964,0.08093845091258615,27.82687653019523,-1.0242180617505934,NACA4412,True,0.0,-23.46932338940523,-0.7048361241401472,0.026869046087864407,0.7048361241401472,0.026869046087864407,23.46932338940523,0.2406829193837893,12.56452004827148
40,1.7907857630886441,0.26009232223898077,0.13916184174328272,17.698797570204874,1.3454799755316573,NACA4412,True,0.0,-22.683828942174568,-0.7452701669536906,0.04379517528875062,0.7452701669536906,0.04379517528875062,22.683828942174568,0.3574893363566482,8.970655410212318
41,2.0,0.16667742039637126,0.15,7.741918599614042,4.5157216760791075,NACA2412,True,0.0,-23.12298999874152,-0.7196333574971604,0.034803522446898265,0.7196333574971604,0.034803522446898265,23.12298999874152,0.31667742039637126,12.631150004295776
42,1.6670473019575518,0.46740529299528133,0.2483074351421005,4.2908836106177635,1.0608034486635256,NACA4412,True,0.0,-16.257956627722876,-0.7055794221796955,0.045912011200654405,0.7055794221796955,0.045912011200654405,16.257956627722876,0.5965634862090506,4.658425752175697
43,1.5300477656540667,0.2908152645651508,0.2561071830953692,20.418411670078182,-2.222600406218469,NACA4412,True,0.0,-18.141314658848795,-0.5854618031841207,0.034007755254341694,0.5854618031841207,0.034007755254341694,18.141314658848795,0.4184087345145159,5.595117816790662
44,1.0097877355703329,0.2746502822119657,0.05,22.455637073604763,-0.5505611965113226,NACA0012,True,0.0,-13.678823586937911,-0.3680362179817203,0.01840886136485961,0.3680362179817203,0.01840886136485961,13.678823586937911,0.16391393666354517,6.220772264174641
45,1.4636438131572727,0.2468850740178228,0.2320252104494309,25.762559863745846,1.0248803663316515,NACA2412,True,0.0,-18.50486280583843,-0.5925339257597751,0.03244647696162565,0.5925339257597751,0.03244647696162565,18.50486280583843,0.3504770374589427,6.112392490319767
46,1.7594035996188195,0.20919225078002457,0.14604926202392607,12.20643485661903,5.0,NACA2412,True,0.0,-22.034713987054996,-0.7206534961586767,0.03974533450357066,0.7206534961586767,0.03974533450357066,22.034713987054996,0.3125065981806529,9.905394140069392
47,1.455776289833611,0.2208271776783306,0.12648915603766314,17.376587068256878,-3.2322721706076827,NACA4412,True,0.0,-19.864287126194412,-0.5644112732643686,0.030661579938786793,0.5644112732643686,0.030661579938786793,19.864287126194412,0.2528074418478408,8.382999292074892
48,1.3896298109421952,0.33116241581149164,0.20351552025522457,5.970144200590937,5.0,NACA2412,True,0.0,-17.813585514038486,-0.6602381505392603,0.0419335135919545,0.6602381505392603,0.0419335135919545,17.813585514038486,0.371502199605677,5.198006939148502
49,1.7830724451202744,0.31715266220144006,0.23911039308503423,24.768055521094848,0.0330992056600995,NACA2412,True,0.0,-19.649797224676252,-0.5704855500691991,0.028643990902302328,0.5704855500691991,0.028643990902302328,19.649797224676252,0.495928663059864,6.410896528808644
50,1.903332636332779,0.309706419196517,0.09932786499058623,24.411045340541374,5.0,NACA4412,True,0.0,-23.476088979788486,-0.7960207284142964,0.04890409253648733,0.7960207284142964,0.04890409253648733,23.476088979788486,0.3892641512361651,9.306469945986942
51,1.3281968170821492,0.25638253432191427,0.057704458641984854,13.10152167697087,-2.715911839746026,NACA4412,True,0.0,-21.365143469377994,-0.5580711279752911,0.032647562065516354,0.5580711279752911,0.032647562065516354,21.365143469377994,0.2085846721707771,8.457509205004301
52,1.5580876002556971,0.18070678085704542,0.07791970997942883,14.349515230515722,5.0,NACA0012,True,0.0,-26.75397354405896,-0.5754943682665706,0.027427173697660182,0.5754943682665706,0.027427173697660182,26.75397354405896,0.20148136423497712,12.04894050270243
53,2.0,0.4302553028333967,0.236043891748804,12.97146404237829,-1.2544665405450661,NACA4412,True,0.0,-19.307207230477996,-0.6388569382563284,0.03875502045340181,0.6388569382563284,0.03875502045340181,19.307207230477996,0.6662991945822007,6.003309072747984
54,2.0,0.3628604113724262,0.10662519979103173,18.666295311381226,-1.9786966752112491,NACA0012,True,0.0,-15.459634988376783,-0.36332932724903727,0.01650946011574066,0.36332932724903727,0.01650946011574066,15.459634988376783,0.46948561116345794,8.51996292301138
55,1.8421837433934418,0.24491577582251145,0.17721276520776258,6.27098941308932,2.906742104781511,NACA2412,True,0.0,-21.9856969876332,-0.7307521019786481,0.038449908199874046,0.7307521019786481,0.038449908199874046,21.9856969876332,0.38881916795418114,8.728070075040602
56,1.3903572680868324,0.33735138800910136,0.14641781098151216,11.048460422549171,-0.1931371498373305,NACA4412,True,0.0,-18.24373222210093,-0.6872055955967529,0.04290112425237989,0.6872055955967529,0.04290112425237989,18.24373222210093,0.3363060109465723,5.7480189767675105
57,1.8324039532691945,0.3211750688912683,0.15553861761123616,21.650374916459096,1.8348364123492407,NACA2412,True,0.0,-21.062891992093054,-0.6684694476007175,0.035775943231426355,0.6684694476007175,0.035775943231426355,21.062891992093054,0.4367660218623603,7.687649862595534
58,1.9017917734372736,0.356040299735587,0.25764438774335047,11.980657688371661,-4.249350491594182,NACA0012,True,0.0,-9.344828876912215,-0.2374518556073427,0.017934793748742003,0.2374518556073427,0.017934793748742003,9.344828876912215,0.5835502450659337,6.197944358853001
59,1.416808502309146,0.3945220808784184,0.128114610387459,13.510416314202166,-3.6816782940862085,NACA4412,True,0.0,-17.673025674297765,-0.5336896083026218,0.031903014611198745,0.5336896083026218,0.031903014611198745,17.673025674297765,0.3702380539021076,5.4217720492508725
60,1.6464353126092937,0.15,0.11712561440237743,21.255009595221388,-0.4842605537695588,NACA4412,True,0.0,-23.787373010895156,-0.729451491836666,0.03814526989146453,0.729451491836666,0.03814526989146453,23.787373010895156,0.21990252222726395,12.327049326907531
61,1.1693118822057627,0.24053647395106015,0.21048422296831726,19.873343460786906,-2.80043489567059,NACA2412,True,0.0,-13.38065462895618,-0.400943108206767,0.026956551394569775,0.400943108206767,0.026956551394569775,13.38065462895618,0.263691930014276,5.185180592343344
62,1.1030829336555035,0.32931659111722095,0.26767133598244996,24.64271256535208,-1.2097972052684756,NACA2412,True,0.0,-13.90330030508395,-0.4602382955483677,0.03025438638656097,0.4602382955483677,0.03025438638656097,13.90330030508395,0.32926359699101143,3.6954949458176793
63,1.5359665798583217,0.19278434127616662,0.16455109400768508,1.4164356458951897,2.4088923331442444,NACA0012,True,0.0,-19.273436222754473,-0.5132891252413269,0.027788850491446904,0.5132891252413269,0.027788850491446904,19.273436222754473,0.2744276431975612,8.596777303310077
64,1.6585485530154291,0.2671965808159469,0.05,22.78944150124473,-0.5544741979908072,NACA2412,True,0.0,-23.628518056794928,-0.5977422396056732,0.02515724111531568,0.5977422396056732,0.02515724111531568,23.628518056794928,0.26304296506686514,10.457543702072886
65,1.6753647873870963,0.463799218191396,0.12696454219900621,8.489975875883529,-4.424570622044914,NACA2412,True,0.0,-12.125625829683473,-0.33751438448858284,0.022328646278515354,0.33751438448858284,0.022328646278515354,12.125625829683473,0.49487240091123386,5.671860394009079
66,1.0525636841069648,0.2380528084827969,0.06493421243529778,0.0,0.05644516657975546,NACA4412,True,0.0,-20.71415115653425,-0.6956099071665536,0.04388147394270565,0.6956099071665536,0.04388147394270565,20.71415115653425,0.15945656748707185,6.947912692217271
67,1.5021378871979274,0.2449621497656491,0.22957098986423544,3.1779625952094053,-5.0,NACA0012,True,0.0,-10.701125405366556,-0.22393299819889925,0.018095586628910504,0.22393299819889925,0.018095586628910504,10.701125405366556,0.3564071038845169,6.331013628972385
68,1.6752274237938218,0.17084715895225228,0.11789541032553066,0.0,-0.28257061863290356,NACA0012,True,0.0,-19.098791588783673,-0.42082401901600525,0.01915049973839107,0.42082401901600525,0.01915049973839107,19.098791588783673,0.24185473523541473,11.603605439848947
69,1.4409138428155932,0.3981233525265586,0.18491350000316523,20.997957645438014,-0.4661786520339706,NACA2412,True,0.0,-17.52693850674426,-0.5239663575695064,0.031668489317216476,0.5239663575695064,0.031668489317216476,17.52693850674426,0.42005293584085635,4.942788218493046
70,1.4390019841927866,0.3556767064604764,0.13114160402115838,15.610591726524884,1.3493323437006752,NACA4412,True,0.0,-18.999149948615685,-0.7099532677530475,0.049660797588168056,0.7099532677530475,0.049660797588168056,18.999149948615685,0.3502662573622262,5.91186466576866
71,1.0,0.21801881370882364,0.1189089720630926,17.353355113750265,-4.005534800715022,NACA2412,True,0.0,-15.118066409031409,-0.3762621757017435,0.025232354761761718,0.3762621757017435,0.025232354761761718,15.118066409031409,0.16846389288595812,5.935990097753181
72,2.0,0.20633106850524852,0.07061154722204002,30.0,-0.6922198174399639,NACA4412,True,0.0,-24.11630481589839,-0.7278342420899825,0.03708061161315141,0.7278342420899825,0.03708061161315141,24.11630481589839,0.2769426157272885,14.443425362671118
73,1.1745034413747104,0.2154779224265039,0.10905764948576066,1.1549668433664415,4.156280156935443,NACA4412,True,0.0,-20.739010623671145,-0.7767813100926874,0.054066093455195835,0.7767813100926874,0.054066093455195835,20.739010623671145,0.19058407302973226,7.238056737227113
74,1.8977159436877393,0.18756286023587204,0.18566604014626156,0.5731708164733103,4.448980785181772,NACA0012,True,0.0,-22.434484570346513,-0.5979736120820649,0.028108852711916658,0.5979736120820649,0.028108852711916658,22.434484570346513,0.354141217450109,10.16918004873013
75,1.5221563040106596,0.4805332814402806,0.2023176116231103,21.192545346071018,5.0,NACA0012,True,0.0,-16.877103312654445,-0.503797808354305,0.031276221493889526,0.503797808354305,0.031276221493889526,16.877103312654445,0.5197028957878747,4.458239183614434
