x_over_c,Cp
1.000000000000000000e+00,3.673411033800751957e-01
9.937106918238993725e-01,4.045731098301215134e-01
9.874213836477987449e-01,4.449796520142355050e-01
9.811320754716981174e-01,4.841569940685693796e-01
9.748427672955974899e-01,5.089687684574464299e-01
9.685534591194968623e-01,4.852235056922090672e-01
9.622641509433962348e-01,3.410537240119381197e-01
9.559748427672956073e-01,2.112310649947657382e-04
9.496855345911949797e-01,-4.429846886184145571e-01
9.433962264150943522e-01,-7.285550037006793822e-01
9.371069182389937247e-01,-7.960546454185539744e-01
9.308176100628930971e-01,-7.525117825025013918e-01
9.245283018867924696e-01,-6.780493404786136491e-01
9.182389937106918421e-01,-6.040811924735534078e-01
9.119496855345912145e-01,-5.393422854762479624e-01
9.056603773584905870e-01,-4.848095237984355599e-01
8.993710691823899595e-01,-4.392735394191207288e-01
8.930817610062893319e-01,-4.011519717666427454e-01
8.867924528301887044e-01,-3.690140923320204269e-01
8.805031446540880768e-01,-3.416897256855813136e-01
8.742138364779874493e-01,-3.182541596565333641e-01
8.679245283018868218e-01,-2.979839551924905461e-01
8.616352201257861942e-01,-2.803128452644245705e-01
8.553459119496855667e-01,-2.647951953496143762e-01
8.490566037735849392e-01,-2.510776253935935731e-01
8.427672955974843116e-01,-2.388775127756641581e-01
8.364779874213836841e-01,-2.279668371999934440e-01
8.301886792452830566e-01,-2.181600377588472917e-01
8.238993710691824290e-01,-2.093048458271433709e-01
8.176100628930818015e-01,-2.012753192497624966e-01
8.113207547169811740e-01,-1.939665089112458940e-01
8.050314465408805464e-01,-1.872903421682043934e-01
7.987421383647799189e-01,-1.811724195091031220e-01
7.924528301886792914e-01,-1.755495017046382333e-01
7.861635220125786638e-01,-1.703675231142387503e-01
7.798742138364780363e-01,-1.655800090785106704e-01
7.735849056603774088e-01,-1.611468060575156347e-01
7.672955974842767812e-01,-1.570330556535006750e-01
7.610062893081761537e-01,-1.532083602109732823e-01
7.547169811320755262e-01,-1.496460999653665969e-01
