x_over_c,Cp
1.000000000000000000e+00,3.638767055249869653e-01
9.937106918238993725e-01,3.978980552569287843e-01
9.874213836477987449e-01,4.323159964664471389e-01
9.811320754716981174e-01,4.605122853405558825e-01
9.748427672955974899e-01,4.663326099832901805e-01
9.685534591194968623e-01,4.156049518708666568e-01
9.622641509433962348e-01,2.557994519661113131e-01
9.559748427672956073e-01,-3.455029060616543468e-02
9.496855345911949797e-01,-3.568305928732027343e-01
9.433962264150943522e-01,-5.656488744118162160e-01
9.371069182389937247e-01,-6.361153763520408511e-01
9.308176100628930971e-01,-6.255857806518321240e-01
9.245283018867924696e-01,-5.834710301316554659e-01
9.182389937106918421e-01,-5.341357571394291792e-01
9.119496855345912145e-01,-4.870223306033105715e-01
9.056603773584905870e-01,-4.450351771884044627e-01
8.993710691823899595e-01,-4.085616497550943471e-01
8.930817610062893319e-01,-3.771287741824846940e-01
8.867924528301887044e-01,-3.500430692416813816e-01
8.805031446540880768e-01,-3.266223814717503782e-01
8.742138364779874493e-01,-3.062687188164476826e-01
8.679245283018868218e-01,-2.884811553048591826e-01
8.616352201257861942e-01,-2.728478746831761725e-01
8.553459119496855667e-01,-2.590325184147777016e-01
8.490566037735849392e-01,-2.467604590697642930e-01
8.427672955974843116e-01,-2.358068277261033963e-01
8.364779874213836841e-01,-2.259866568578843271e-01
8.301886792452830566e-01,-2.171469748066652272e-01
8.238993710691824290e-01,-2.091605384835835135e-01
8.176100628930818015e-01,-2.019208845487610038e-01
8.113207547169811740e-01,-1.953384207357458102e-01
8.050314465408805464e-01,-1.893373304479342156e-01
7.987421383647799189e-01,-1.838531114068686634e-01
7.924528301886792914e-01,-1.788306089300635282e-01
7.861635220125786638e-01,-1.742224361161415214e-01
7.798742138364780363e-01,-1.699876978737879796e-01
7.735849056603774088e-01,-1.660909546874334008e-01
7.672955974842767812e-01,-1.625013765104026398e-01
7.610062893081761537e-01,-1.591920482505015944e-01
7.547169811320755262e-01,-1.561393967823250239e-01
7.484276729559748986e-01,-1.533227159154004760e-01
7.421383647798742711e-01,-1.507237707463955356e-01
7.358490566037736436e-01,-1.483264666881680682e-01
7.295597484276730160e-01,-1.461165714699270701e-01
7.232704402515723885e-01,-1.440814807454742219e-01
7.169811320754717610e-01,-1.422100197842439684e-01
7.106918238993711334e-01,-1.404922751688237881e-01
7.044025157232705059e-01,-1.389194515709664124e-01
6.981132075471698784e-01,-1.374837495927536679e-01
6.918238993710692508e-01,-1.361782613919122475e-01
6.855345911949686233e-01,-1.349968813995550132e-01
6.792452830188679958e-01,-1.339342299152912474e-01
6.729559748427673682e-01,-1.329855877522148067e-01
6.666666666666667407e-01,-1.321468404211028069e-01
6.603773584905661131e-01,-1.314144306036473253e-01
6.540880503144654856e-01,-1.307853178799114335e-01
