x_over_c,Cp
1.000000000000000000e+00,3.738950701066097171e-01
9.937106918238993725e-01,4.118895009514805805e-01
9.874213836477987449e-01,4.535032727443844003e-01
9.811320754716981174e-01,4.946168860650175247e-01
9.748427672955974899e-01,5.225647813961170618e-01
9.685534591194968623e-01,5.038162965139183491e-01
9.622641509433962348e-01,3.668331861679294814e-01
9.559748427672956073e-01,3.335398122629951168e-02
9.496855345911949797e-01,-4.076780562980464317e-01
9.433962264150943522e-01,-6.979202677041498326e-01
9.371069182389937247e-01,-7.722653114771247385e-01
9.308176100628930971e-01,-7.344528191444343879e-01
9.245283018867924696e-01,-6.641168073257983639e-01
9.182389937106918421e-01,-5.930564736775929546e-01
9.119496855345912145e-01,-5.304140312686393965e-01
9.056603773584905870e-01,-4.774495754089462807e-01
8.993710691823899595e-01,-4.331343019225779578e-01
8.930817610062893319e-01,-3.959999601050729900e-01
8.867924528301887044e-01,-3.646891217498688942e-01
8.805031446540880768e-01,-3.380798750467790548e-01
8.742138364779874493e-01,-3.152801522178394489e-01
8.679245283018868218e-01,-2.955891916120396701e-01
8.616352201257861942e-01,-2.784568903069151169e-01
8.553459119496855667e-01,-2.634494226215435830e-01
8.490566037735849392e-01,-2.502222424080011720e-01
8.427672955974843116e-01,-2.384994893789238457e-01
8.364779874213836841e-01,-2.280584382744543781e-01
8.301886792452830566e-01,-2.187177685582151199e-01
8.238993710691824290e-01,-2.103286846014178479e-01
8.176100628930818015e-01,-2.027681535921008749e-01
8.113207547169811740e-01,-1.959337191133454503e-01
8.050314465408805464e-01,-1.897394924630890767e-01
7.987421383647799189e-01,-1.841130298123054843e-01
7.924528301886792914e-01,-1.789928804213403168e-01
7.861635220125786638e-01,-1.743266470622719666e-01
7.798742138364780363e-01,-1.700694404120162151e-01
7.735849056603774088e-01,-1.661826387976759190e-01
7.672955974842767812e-01,-1.626328863916517431e-01
7.610062893081761537e-01,-1.593912789791358531e-01
7.547169811320755262e-01,-1.564326983276755900e-01
7.484276729559748986e-01,-1.537352650983798696e-01
7.421383647798742711e-01,-1.512798869532587798e-01
7.358490566037736436e-01,-1.490498836096532109e-01
7.295597484276730160e-01,-1.470306744880240934e-01
7.232704402515723885e-01,-1.452095175969465579e-01
7.169811320754717610e-01,-1.435752906215299607e-01
7.106918238993711334e-01,-1.421183069925857634e-01
7.044025157232705059e-01,-1.408301611355187166e-01
6.981132075471698784e-01,-1.397035982210637073e-01
6.918238993710692508e-01,-1.387324046331805949e-01
6.855345911949686233e-01,-1.379113160843734587e-01
6.792452830188679958e-01,-1.372359408850623019e-01
6.729559748427673682e-01,-1.367026963416178020e-01
6.666666666666667407e-01,-1.363087566407741313e-01
6.603773584905661131e-01,-1.360520108945388884e-01
6.540880503144654856e-01,-1.359310302837484219e-01
6.477987421383648581e-01,-1.359450434613658221e-01
6.415094339622642305e-01,-1.360939195675139324e-01
6.352201257861636030e-01,-1.363781583743917114e-01
6.289308176100629755e-01,-1.367988872266259204e-01
6.226415094339623479e-01,-1.373578645762518757e-01
6.163522012578617204e-01,-1.380574900356721368e-01
6.100628930817610929e-01,-1.389008209903355162e-01
6.037735849056604653e-01,-1.398915959288866695e-01
5.974842767295597268e-01,-1.410342647653102244e-01
5.911949685534590992e-01,-1.423340265481676248e-01
5.849056603773584717e-01,-1.437968750794713646e-01
5.786163522012578442e-01,-1.454296531032155393e-01
5.723270440251572166e-01,-1.472401158745189065e-01
5.660377358490565891e-01,-1.492370050883693455e-01
5.597484276729559616e-01,-1.514301343363657626e-01
5.534591194968553340e-01,-1.538304874751843521e-01
5.471698113207547065e-01,-1.564503315373131365e-01
5.408805031446540790e-01,-1.593033460989654593e-01
5.345911949685534514e-01,-1.624047713493623757e-01
5.283018867924528239e-01,-1.657715774880355042e-01
5.220125786163521964e-01,-1.694226585222580184e-01
5.157232704402515688e-01,-1.733790540563910909e-01
5.094339622641509413e-01,-1.776642032718735997e-01
5.031446540880503138e-01,-1.823042360056019717e-01
4.968553459119496862e-01,-1.873283066624176207e-01
4.905660377358490587e-01,-1.927689776629188945e-01
4.842767295597484312e-01,-1.986626602511940565e-01
4.779874213836478036e-01,-2.050501217892679584e-01
4.716981132075471761e-01,-2.119770701666905399e-01
4.654088050314465486e-01,-2.194948276721835345e-01
4.591194968553459210e-01,-2.276611086200019951e-01
4.528301886792452935e-01,-2.365409171932302268e-01
