x_over_c,Cp
1.000000000000000000e+00,3.886681025495446473e-01
9.937106918238993725e-01,4.271431295729812838e-01
9.874213836477987449e-01,4.683369638063971108e-01
9.811320754716981174e-01,5.069990270472138905e-01
9.748427672955974899e-01,5.289810445088836133e-01
9.685534591194968623e-01,5.021710788231595890e-01
9.622641509433962348e-01,3.730031678219254410e-01
9.559748427672956073e-01,1.097218389814840211e-01
9.496855345911949797e-01,-2.052167132200088950e-01
9.433962264150943522e-01,-4.281023193704396324e-01
9.371069182389937247e-01,-5.208642408529799983e-01
9.308176100628930971e-01,-5.309298968758577875e-01
9.245283018867924696e-01,-5.049416826477575171e-01
9.182389937106918421e-01,-4.676416728513073107e-01
9.119496855345912145e-01,-4.294822196826628691e-01
9.056603773584905870e-01,-3.942505422953841432e-01
8.993710691823899595e-01,-3.629759839431248025e-01
8.930817610062893319e-01,-3.356295151155748169e-01
8.867924528301887044e-01,-3.118223225966276768e-01
8.805031446540880768e-01,-2.910831977236634227e-01
8.742138364779874493e-01,-2.729624611216447949e-01
8.679245283018868218e-01,-2.570653166356895447e-01
8.616352201257861942e-01,-2.430572702636846216e-01
8.553459119496855667e-01,-2.306592921689163411e-01
8.490566037735849392e-01,-2.196399750014161878e-01
8.427672955974843116e-01,-2.098075515910373667e-01
8.364779874213836841e-01,-2.010027873437223445e-01
8.301886792452830566e-01,-1.930929997231052297e-01
8.238993710691824290e-01,-1.859671596534289151e-01
8.176100628930818015e-01,-1.795319302868711997e-01
8.113207547169811740e-01,-1.737084809422373421e-01
8.050314465408805464e-01,-1.684299274733522811e-01
7.987421383647799189e-01,-1.636392731717739579e-01
7.924528301886792914e-01,-1.592877476849585694e-01
7.861635220125786638e-01,-1.553334621087594236e-01
7.798742138364780363e-01,-1.517403155731871234e-01
7.735849056603774088e-01,-1.484771024293332076e-01
7.672955974842767812e-01,-1.455167800381333976e-01
7.610062893081761537e-01,-1.428358656916250968e-01
7.547169811320755262e-01,-1.404139378510789182e-01
7.484276729559748986e-01,-1.382332220723236915e-01
7.421383647798742711e-01,-1.362782460348974656e-01
7.358490566037736436e-01,-1.345355512563812805e-01
7.295597484276730160e-01,-1.329934515566078002e-01
7.232704402515723885e-01,-1.316418302925892458e-01
7.169811320754717610e-01,-1.304719699325824767e-01
7.106918238993711334e-01,-1.294764087677469089e-01
7.044025157232705059e-01,-1.286488205423468312e-01
6.981132075471698784e-01,-1.279839135723497279e-01
6.918238993710692508e-01,-1.274773465593082022e-01
6.855345911949686233e-01,-1.271256588238998120e-01
6.792452830188679958e-01,-1.269262131066553057e-01
6.729559748427673682e-01,-1.268771494320000137e-01
6.666666666666667407e-01,-1.269773488212200263e-01
6.603773584905661131e-01,-1.272264058827596855e-01
6.540880503144654856e-01,-1.276246095140005643e-01
6.477987421383648581e-01,-1.281729311254340420e-01
6.415094339622642305e-01,-1.288730199521110897e-01
6.352201257861636030e-01,-1.297272051538149729e-01
6.289308176100629755e-01,-1.307385045288369518e-01
6.226415094339623479e-01,-1.319106397802047859e-01
6.163522012578617204e-01,-1.332480583809099173e-01
6.100628930817610929e-01,-1.347559621888576586e-01
6.037735849056604653e-01,-1.364403430653926552e-01
5.974842767295597268e-01,-1.383080258557052300e-01
5.911949685534590992e-01,-1.403667191972854944e-01
5.849056603773584717e-01,-1.426250747360842119e-01
5.786163522012578442e-01,-1.450927554511809436e-01
5.723270440251572166e-01,-1.477805139197605477e-01
5.660377358490565891e-01,-1.507002814971185600e-01
5.597484276729559616e-01,-1.538652695436417694e-01
5.534591194968553340e-01,-1.572900840043696125e-01
5.471698113207547065e-01,-1.609908548393010896e-01
5.408805031446540790e-01,-1.649853820163109663e-01
5.345911949685534514e-01,-1.692933000156109369e-01
5.283018867924528239e-01,-1.739362630570842061e-01
5.220125786163521964e-01,-1.789381535510419230e-01
5.157232704402515688e-01,-1.843253165895806234e-01
5.094339622641509413e-01,-1.901268236391413513e-01
5.031446540880503138e-01,-1.963747689623238646e-01
4.968553459119496862e-01,-2.031046026826621720e-01
4.905660377358490587e-01,-2.103555047995662175e-01
4.842767295597484312e-01,-2.181708048449193527e-01
4.779874213836478036e-01,-2.265984522213360108e-01
4.716981132075471761e-01,-2.356915425346672865e-01
4.654088050314465486e-01,-2.455089053704977431e-01
4.591194968553459210e-01,-2.561157588796620921e-01
4.528301886792452935e-01,-2.675844361069470434e-01
4.465408805031446660e-01,-2.799951870434687073e-01
4.402515723270440384e-01,-2.934370586578531892e-01
4.339622641509434109e-01,-3.080088523164568048e-01
4.276729559748427834e-01,-3.238201535564986244e-01
4.213836477987421558e-01,-3.409924224656433189e-01
4.150943396226415283e-01,-3.596601230456282217e-01
4.088050314465409008e-01,-3.799718556819831061e-01
4.025157232704402732e-01,-4.020914365949808111e-01
3.962264150943396457e-01,-4.261972797978674787e-01
3.899371069182390181e-01,-4.524802458750027956e-01
3.836477987421383906e-01,-4.811551411795174094e-01
3.773584905660377631e-01,-5.124553511827689700e-01
3.710691823899371355e-01,-5.466311259375840059e-01
3.647798742138365080e-01,-5.839472254024045128e-01
3.584905660377358805e-01,-6.246786291543826586e-01
3.522012578616352529e-01,-6.691035471228137244e-01
3.459119496855346254e-01,-7.174927630505538723e-01
3.396226415094339979e-01,-7.700941310284830088e-01
3.333333333333333703e-01,-8.271108687305934737e-01
3.270440251572327428e-01,-8.886722247317375700e-01
3.207547169811321153e-01,-9.547952667274559602e-01
3.144654088050314877e-01,-1.025337128831199429e+00
3.081761006289308602e-01,-1.099938313647087718e+00
3.018867924528302327e-01,-1.177959831881534303e+00
2.955974842767295496e-01,-1.258420256328101061e+00
2.893081761006289221e-01,-1.339943060504277472e+00
2.830188679245282946e-01,-1.420729225506559334e+00
2.767295597484276670e-01,-1.498573503565181042e+00
2.704402515723270395e-01,-1.570942522997686108e+00
2.641509433962264120e-01,-1.635126423350592439e+00
2.578616352201257844e-01,-1.688461396761281375e+00
2.515723270440251569e-01,-1.728599978889325151e+00
2.452830188679245293e-01,-1.753785134866005180e+00
2.389937106918239018e-01,-1.763072221500479486e+00
2.327044025157232743e-01,-1.756447711376608822e+00
2.264150943396226467e-01,-1.734816517919178569e+00
2.201257861635220192e-01,-1.699863289785307874e+00
2.138364779874213917e-01,-1.653823944100484944e+00
2.075471698113207641e-01,-1.599220419522690229e+00
2.012578616352201366e-01,-1.538610218082621994e+00
1.949685534591195091e-01,-1.474387151344313640e+00
1.886792452830188815e-01,-1.408649428287150229e+00
1.823899371069182540e-01,-1.343133567900982595e+00
1.761006289308176265e-01,-1.279201589112039184e+00
1.698113207547169989e-01,-1.217864768626102379e+00
1.635220125786163714e-01,-1.159828041373345719e+00
1.572327044025157439e-01,-1.105542436084648639e+00
1.509433962264151163e-01,-1.055256883959486025e+00
1.446540880503144610e-01,-1.009064198875761598e+00
1.383647798742138335e-01,-9.669385564827674973e-01
1.320754716981132060e-01,-9.287633592077089162e-01
1.257861635220125784e-01,-8.943491107667620454e-01
1.194968553459119509e-01,-8.634410239904279916e-01
1.132075471698113234e-01,-8.357157117983766703e-01
1.069182389937106958e-01,-8.107655952737606864e-01
1.006289308176100683e-01,-7.880687569032578388e-01
9.433962264150944077e-02,-7.669411677030431029e-01
8.805031446540881324e-02,-7.464682223697651775e-01
8.176100628930818570e-02,-7.254149022873734864e-01
7.547169811320755817e-02,-7.021218323538813699e-01
6.918238993710691676e-02,-6.744134047486036732e-01
6.289308176100628922e-02,-6.395804208723157025e-01
5.660377358490566169e-02,-5.945530625665278457e-01
5.031446540880503415e-02,-5.364222701638272639e-01
4.402515723270440662e-02,-4.634129990776418850e-01
3.773584905660377908e-02,-3.761364198042829177e-01
3.144654088050314461e-02,-2.784652465137209543e-01
2.515723270440251708e-02,-1.771143253332969625e-01
1.886792452830188954e-02,-7.957716151534754978e-02
1.257861635220125854e-02,8.820093216034385897e-03
6.289308176100629269e-03,8.826707020448265606e-02
0.000000000000000000e+00,2.051983382855873117e-01
0.000000000000000000e+00,2.973189948527801274e-01
6.289308176100629269e-03,3.283092696025706747e-01
1.257861635220125854e-02,3.418101253082420632e-01
1.886792452830188954e-02,3.422918917714129483e-01
2.515723270440251708e-02,3.255387809993313120e-01
3.144654088050314461e-02,2.881624021829374271e-01
3.773584905660377908e-02,2.303573057969293680e-01
4.402515723270440662e-02,1.575579096079496866e-01
5.031446540880503415e-02,7.933245077889206076e-02
5.660377358490566169e-02,5.749007276128481614e-03
6.289308176100628922e-02,-5.613827908897350838e-02
6.918238993710691676e-02,-1.034775691384286489e-01
7.547169811320755817e-02,-1.366863488289276063e-01
8.176100628930818570e-02,-1.578526045582813175e-01
8.805031446540881324e-02,-1.694900252931412776e-01
9.433962264150944077e-02,-1.738774751304761335e-01
1.006289308176100683e-01,-1.728242683125382761e-01
1.069182389937106958e-01,-1.676558224241257999e-01
1.132075471698113234e-01,-1.592832597783351289e-01
1.194968553459119509e-01,-1.482887777119741290e-01
1.257861635220125784e-01,-1.349997990917046753e-01
1.320754716981132060e-01,-1.195446661555819023e-01
1.383647798742138335e-01,-1.018904893185350602e-01
1.446540880503144610e-01,-8.186612315210317625e-02
1.509433962264151163e-01,-5.917347838291231454e-02
1.572327044025157439e-01,-3.339006118172616056e-02
1.635220125786163714e-01,-3.965482194110192538e-03
1.698113207547169989e-01,2.978488764205877715e-02
1.761006289308176265e-01,6.868452768340171932e-02
1.823899371069182540e-01,1.136911553532304886e-01
1.886792452830188815e-01,1.658703311081048959e-01
1.949685534591195091e-01,2.263268452773555817e-01
2.012578616352201366e-01,2.960629361283179106e-01
2.075471698113207641e-01,3.757221593656590031e-01
2.138364779874213917e-01,4.651773386730939652e-01
2.201257861635220192e-01,5.629516622951749039e-01
2.264150943396226467e-01,6.655560010769880908e-01
2.327044025157232743e-01,7.670022230007805808e-01
2.389937106918239018e-01,8.589498456412983929e-01
2.452830188679245293e-01,9.319453254103521322e-01
2.515723270440251569e-01,9.777456102684732864e-01
2.578616352201257844e-01,9.918614184242835474e-01
2.641509433962264120e-01,9.749452401951930192e-01
2.704402515723270395e-01,9.322206182237567917e-01
2.767295597484276670e-01,8.714274573489717568e-01
