x_over_c,Cp
1.000000000000000000e+00,3.717349056229466431e-01
9.937106918238993725e-01,4.065286442318643001e-01
9.874213836477987449e-01,4.421872712981272935e-01
9.811320754716981174e-01,4.723551242356360813e-01
9.748427672955974899e-01,4.812474553833160362e-01
9.685534591194968623e-01,4.350290122647016977e-01
9.622641509433962348e-01,2.808306948196920283e-01
9.559748427672956073e-01,-4.964434108052362404e-03
9.496855345911949797e-01,-3.267980509130623545e-01
9.433962264150943522e-01,-5.392677653253328263e-01
9.371069182389937247e-01,-6.147359524189832669e-01
9.308176100628930971e-01,-6.086733864568163455e-01
9.245283018867924696e-01,-5.700467752539761790e-01
9.182389937106918421e-01,-5.233572436199314115e-01
9.119496855345912145e-01,-4.782764284199303439e-01
9.056603773584905870e-01,-4.378962307426246259e-01
8.993710691823899595e-01,-4.027362793114519501e-01
8.930817610062893319e-01,-3.724134199840274384e-01
8.867924528301887044e-01,-3.462950749174726894e-01
8.805031446540880768e-01,-3.237409312061718669e-01
8.742138364779874493e-01,-3.041822930437445560e-01
8.679245283018868218e-01,-2.871391893298784748e-01
8.616352201257861942e-01,-2.722151270880341922e-01
8.553459119496855667e-01,-2.590852053461014659e-01
8.490566037735849392e-01,-2.474835570127693618e-01
8.427672955974843116e-01,-2.371921627737938465e-01
8.364779874213836841e-01,-2.280315327115904900e-01
8.301886792452830566e-01,-2.198531762496975794e-01
8.238993710691824290e-01,-2.125336010118890062e-01
8.176100628930818015e-01,-2.059695558063228127e-01
8.113207547169811740e-01,-2.000742624245526180e-01
8.050314465408805464e-01,-1.947744247797602579e-01
7.987421383647799189e-01,-1.900078466198766858e-01
7.924528301886792914e-01,-1.857215255984649982e-01
7.861635220125786638e-01,-1.818701210173108151e-01
7.798742138364780363e-01,-1.784147157460109767e-01
7.735849056603774088e-01,-1.753218107746523646e-01
7.672955974842767812e-01,-1.725625046558880715e-01
7.610062893081761537e-01,-1.701118206776435215e-01
7.547169811320755262e-01,-1.679481527302471022e-01
7.484276729559748986e-01,-1.660528070786810861e-01
7.421383647798742711e-01,-1.644096220712432110e-01
7.358490566037736436e-01,-1.630046515511334171e-01
7.295597484276730160e-01,-1.618259006450770698e-01
7.232704402515723885e-01,-1.608631048776565375e-01
7.169811320754717610e-01,-1.601075453486333622e-01
7.106918238993711334e-01,-1.595518941246130140e-01
7.044025157232705059e-01,-1.591900851206720091e-01
6.981132075471698784e-01,-1.590172066465984635e-01
6.918238993710692508e-01,-1.590294125158004945e-01
6.855345911949686233e-01,-1.592238492008219986e-01
6.792452830188679958e-01,-1.595985969972884000e-01
6.729559748427673682e-01,-1.601526235510419838e-01
6.666666666666667407e-01,-1.608857484290908690e-01
6.603773584905661131e-01,-1.617986176881620608e-01
6.540880503144654856e-01,-1.628926876261425072e-01
6.477987421383648581e-01,-1.641702171007675126e-01
6.415094339622642305e-01,-1.656342679736748646e-01
6.352201257861636030e-01,-1.672887133924483294e-01
6.289308176100629755e-01,-1.691382537634431582e-01
6.226415094339623479e-01,-1.711884403981600578e-01
6.163522012578617204e-01,-1.734457069392894013e-01
6.100628930817610929e-01,-1.759174087924590957e-01
6.037735849056604653e-01,-1.786118709089250522e-01
5.974842767295597268e-01,-1.815384443856233876e-01
5.911949685534590992e-01,-1.847075724745081970e-01
5.849056603773584717e-01,-1.881308667254004696e-01
5.786163522012578442e-01,-1.918211941278897825e-01
5.723270440251572166e-01,-1.957927762706104247e-01
5.660377358490565891e-01,-2.000613017026573459e-01
5.597484276729559616e-01,-2.046440528645685486e-01
5.534591194968553340e-01,-2.095600491573710311e-01
5.471698113207547065e-01,-2.148302079401365194e-01
5.408805031446540790e-01,-2.204775254914559390e-01
5.345911949685534514e-01,-2.265272802401259167e-01
5.283018867924528239e-01,-2.330072608666511336e-01
5.220125786163521964e-01,-2.399480222004028995e-01
5.157232704402515688e-01,-2.473831721868513522e-01
5.094339622641509413e-01,-2.553496935724119954e-01
5.031446540880503138e-01,-2.638883043455766408e-01
4.968553459119496862e-01,-2.730438613720320706e-01
4.905660377358490587e-01,-2.828658120521985175e-01
4.842767295597484312e-01,-2.934086991867406180e-01
4.779874213836478036e-01,-3.047327245210664781e-01
4.716981132075471761e-01,-3.169043765977093141e-01
4.654088050314465486e-01,-3.299971284946279226e-01
4.591194968553459210e-01,-3.440922106518511381e-01
4.528301886792452935e-01,-3.592794631241249537e-01
4.465408805031446660e-01,-3.756582700123720642e-01
4.402515723270440384e-01,-3.933385762000558561e-01
4.339622641509434109e-01,-4.124419824065486129e-01
4.276729559748427834e-01,-4.331029083570143712e-01
4.213836477987421558e-01,-4.554698047241745318e-01
4.150943396226415283e-01,-4.797063812981861020e-01
4.088050314465409008e-01,-5.059928000879783117e-01
4.025157232704402732e-01,-5.345267557803443648e-01
3.962264150943396457e-01,-5.655228817295678834e-01
3.899371069182390181e-01,-5.992110234869674201e-01
3.836477987421383906e-01,-6.358468970753288207e-01
3.773584905660377631e-01,-6.757061603653626847e-01
3.710691823899371355e-01,-7.190818548053770076e-01
3.647798742138365080e-01,-7.662807437779082242e-01
3.584905660377358805e-01,-8.176171362315860502e-01
3.522012578616352529e-01,-8.734032545816399207e-01
3.459119496855346254e-01,-9.339349687820834856e-01
3.396226415094339979e-01,-9.994714835585059021e-01
3.333333333333333703e-01,-1.070207387586621817e+00
3.270440251572327428e-01,-1.146235449418811836e+00
3.207547169811321153e-01,-1.227498832398834949e+00
3.144654088050314877e-01,-1.313732228255853229e+00
3.081761006289308602e-01,-1.404393068368105180e+00
3.018867924528302327e-01,-1.498586763737553618e+00
2.955974842767295496e-01,-1.594994023346126610e+00
2.893081761006289221e-01,-1.691813504014898051e+00
2.830188679245282946e-01,-1.786738430903610286e+00
2.767295597484276670e-01,-1.876989443012056391e+00
2.704402515723270395e-01,-1.959424807602307972e+00
2.641509433962264120e-01,-2.030740154559007582e+00
2.578616352201257844e-01,-2.087751467651002280e+00
2.515723270440251569e-01,-2.127729672755930501e+00
2.452830188679245293e-01,-2.148730510423880080e+00
2.389937106918239018e-01,-2.149850689859644337e+00
2.327044025157232743e-01,-2.131349804508145596e+00
2.264150943396226467e-01,-2.094607856545228408e+00
2.201257861635220192e-01,-2.041930243164675307e+00
2.138364779874213917e-01,-1.976249137479564766e+00
2.075471698113207641e-01,-1.900788604185120523e+00
2.012578616352201366e-01,-1.818756641734410984e+00
1.949685534591195091e-01,-1.733106907561799304e+00
1.886792452830188815e-01,-1.646387167132270068e+00
1.823899371069182540e-01,-1.560669944129136066e+00
1.761006289308176265e-01,-1.477547978917373772e+00
1.698113207547169989e-01,-1.398172826519084921e+00
1.635220125786163714e-01,-1.323316612502116740e+00
1.572327044025157439e-01,-1.253441540379229835e+00
1.509433962264151163e-01,-1.188766868480552130e+00
1.446540880503144610e-01,-1.129327438767328662e+00
1.383647798742138335e-01,-1.075020964854142225e+00
1.320754716981132060e-01,-1.025643183792132707e+00
1.257861635220125784e-01,-9.809108678081082111e-01
1.194968553459119509e-01,-9.404728367518606635e-01
1.132075471698113234e-01,-9.039087289333296305e-01
1.069182389937106958e-01,-8.707145531508502234e-01
1.006289308176100683e-01,-8.402731454536926936e-01
9.433962264150944077e-02,-8.118069216747239025e-01
8.805031446540881324e-02,-7.843104878010227488e-01
8.176100628930818570e-02,-7.564633581193145329e-01
7.547169811320755817e-02,-7.265314197485741587e-01
6.918238993710691676e-02,-6.922851404890528748e-01
6.289308176100628922e-02,-6.509987630044198337e-01
5.660377358490566169e-02,-5.996463990958238455e-01
5.031446540880503415e-02,-5.354480201581912624e-01
4.402515723270440662e-02,-4.568542625987654926e-01
3.773584905660377908e-02,-3.647738831329898623e-01
3.144654088050314461e-02,-2.633718143450434201e-01
2.515723270440251708e-02,-1.595391055264940849e-01
1.886792452830188954e-02,-6.074762043890524765e-02
1.257861635220125854e-02,2.788943661222798021e-02
6.289308176100629269e-03,1.068686256607946916e-01
0.000000000000000000e+00,2.225509030558292523e-01
0.000000000000000000e+00,3.116458848274212823e-01
6.289308176100629269e-03,3.399750216614743081e-01
1.257861635220125854e-02,3.514989649307942443e-01
1.886792452830188954e-02,3.499097480065624932e-01
2.515723270440251708e-02,3.311966643205548344e-01
3.144654088050314461e-02,2.923457116037214698e-01
3.773584905660377908e-02,2.339861619050669361e-01
