x_over_c,Cp
1.000000000000000000e+00,3.653459088704572588e-01
9.937106918238993725e-01,4.019836547443468300e-01
9.874213836477987449e-01,4.415185648937803853e-01
9.811320754716981174e-01,4.793696305969680216e-01
9.748427672955974899e-01,5.021047071737849699e-01
9.685534591194968623e-01,4.751112010036687705e-01
9.622641509433962348e-01,3.262906897746375989e-01
9.559748427672956073e-01,-1.939186414179139284e-02
9.496855345911949797e-01,-4.642631623758659565e-01
9.433962264150943522e-01,-7.472348249990887759e-01
9.371069182389937247e-01,-8.107164139321199059e-01
9.308176100628930971e-01,-7.638069685204009751e-01
9.245283018867924696e-01,-6.869620696753868661e-01
9.182389937106918421e-01,-6.113700471529235347e-01
9.119496855345912145e-01,-5.455180959394319018e-01
9.056603773584905870e-01,-4.902089892733880738e-01
8.993710691823899595e-01,-4.441217444035752138e-01
8.930817610062893319e-01,-4.056032716006030547e-01
8.867924528301887044e-01,-3.731773731359799839e-01
8.805031446540880768e-01,-3.456439721690429678e-01
8.742138364779874493e-01,-3.220582058430407901e-01
8.679245283018868218e-01,-3.016827308080141101e-01
8.616352201257861942e-01,-2.839414747872865963e-01
8.553459119496855667e-01,-2.683817523520557469e-01
8.490566037735849392e-01,-2.546450253633469885e-01
8.427672955974843116e-01,-2.424448415166464699e-01
8.364779874213836841e-01,-2.315503015452302638e-01
8.301886792452830566e-01,-2.217736585163891938e-01
8.238993710691824290e-01,-2.129609715732176944e-01
8.176100628930818015e-01,-2.049850135138466811e-01
8.113207547169811740e-01,-1.977398465169613040e-01
8.050314465408805464e-01,-1.911366394892279885e-01
7.987421383647799189e-01,-1.851004160553371136e-01
7.924528301886792914e-01,-1.795675054724030772e-01
7.861635220125786638e-01,-1.744835287036190508e-01
7.798742138364780363e-01,-1.698017951848984630e-01
7.735849056603774088e-01,-1.654820172489879226e-01
7.672955974842767812e-01,-1.614892721315757118e-01
7.610062893081761537e-01,-1.577931583733669374e-01
7.547169811320755262e-01,-1.543671059468039175e-01
7.484276729559748986e-01,-1.511878087779883195e-01
7.421383647798742711e-01,-1.482347553592964218e-01
7.358490566037736436e-01,-1.454898384691929447e-01
7.295597484276730160e-01,-1.429370290747358219e-01
7.232704402515723885e-01,-1.405621026098928805e-01
7.169811320754717610e-01,-1.383524082333700278e-01
7.106918238993711334e-01,-1.362966735456401235e-01
7.044025157232705059e-01,-1.343848387138264489e-01
6.981132075471698784e-01,-1.326079151104535558e-01
6.918238993710692508e-01,-1.309578644891504773e-01
6.855345911949686233e-01,-1.294274954512999454e-01
6.792452830188679958e-01,-1.280103745433980311e-01
6.729559748427673682e-01,-1.267007497969385721e-01
6.666666666666667407e-01,-1.254934849051119183e-01
6.603773584905661131e-01,-1.243840025422799922e-01
6.540880503144654856e-01,-1.233682355875567183e-01
6.477987421383648581e-01,-1.224425852243518076e-01
6.415094339622642305e-01,-1.216038850623888390e-01
6.352201257861636030e-01,-1.208493705746298552e-01
6.289308176100629755e-01,-1.201766532643924190e-01
6.226415094339623479e-01,-1.195836990823755386e-01
6.163522012578617204e-01,-1.190688107029234111e-01
6.100628930817610929e-01,-1.186306133468029156e-01
6.037735849056604653e-01,-1.182680439064995870e-01
5.974842767295597268e-01,-1.179803431916952583e-01
5.911949685534590992e-01,-1.177670511689943300e-01
5.849056603773584717e-01,-1.176280051227025503e-01
5.786163522012578442e-01,-1.175633407139531350e-01
5.723270440251572166e-01,-1.175734959650578393e-01
5.660377358490565891e-01,-1.176592182458573443e-01
5.597484276729559616e-01,-1.178215743903578971e-01
5.534591194968553340e-01,-1.180619641262437014e-01
5.471698113207547065e-01,-1.183821370583593158e-01
5.408805031446540790e-01,-1.187842135113168496e-01
5.345911949685534514e-01,-1.192707096075391604e-01
5.283018867924528239e-01,-1.198445670370948957e-01
5.220125786163521964e-01,-1.205091880663833326e-01
5.157232704402515688e-01,-1.212684764364302392e-01
5.094339622641509413e-01,-1.221268849204202311e-01
5.031446540880503138e-01,-1.230894704470826273e-01
4.968553459119496862e-01,-1.241619578543267099e-01
4.905660377358490587e-01,-1.253508135195344764e-01
4.842767295597484312e-01,-1.266633303222377549e-01
4.779874213836478036e-01,-1.281077256350027227e-01
4.716981132075471761e-01,-1.296932543118773928e-01
4.654088050314465486e-01,-1.314303389527728960e-01
4.591194968553459210e-01,-1.333307200665920789e-01
4.528301886792452935e-01,-1.354076291324930459e-01
4.465408805031446660e-01,-1.376759879584790180e-01
4.402515723270440384e-01,-1.401526381414976985e-01
4.339622641509434109e-01,-1.428566048107666742e-01
4.276729559748427834e-01,-1.458093991308941906e-01
4.213836477987421558e-01,-1.490353641628388015e-01
4.150943396226415283e-01,-1.525620684845228059e-01
4.088050314465409008e-01,-1.564207512326396543e-01
4.025157232704402732e-01,-1.606468205936335547e-01
3.962264150943396457e-01,-1.652804047120903785e-01
3.899371069182390181e-01,-1.703669486954579870e-01
3.836477987421383906e-01,-1.759578426775931792e-01
3.773584905660377631e-01,-1.821110519996389510e-01
3.710691823899371355e-01,-1.888916989297673155e-01
3.647798742138365080e-01,-1.963725123756385749e-01
3.584905660377358805e-01,-2.046340128196133534e-01
3.522012578616352529e-01,-2.137642278056157696e-01
3.459119496855346254e-01,-2.238576310151738635e-01
3.396226415094339979e-01,-2.350128574158767414e-01
3.333333333333333703e-01,-2.473285632323332095e-01
3.270440251572327428e-01,-2.608965775450038382e-01
3.207547169811321153e-01,-2.757912605100887316e-01
3.144654088050314877e-01,-2.920538165206834069e-01
3.081761006289308602e-01,-3.096703651829033621e-01
3.018867924528302327e-01,-3.285431243187637573e-01
2.955974842767295496e-01,-3.484555153983668330e-01
2.893081761006289221e-01,-3.690348203664293170e-01
2.830188679245282946e-01,-3.897204094058015489e-01
2.767295597484276670e-01,-4.097508700197434184e-01
2.704402515723270395e-01,-4.281872893062845797e-01
2.641509433962264120e-01,-4.439882497280212004e-01
2.578616352201257844e-01,-4.561403007209368088e-01
2.515723270440251569e-01,-4.638253409512094194e-01
2.452830188679245293e-01,-4.665818238664845019e-01
2.389937106918239018e-01,-4.644059087748353409e-01
2.327044025157232743e-01,-4.577541392131789788e-01
2.264150943396226467e-01,-4.474466603777762508e-01
2.201257861635220192e-01,-4.345079873124175762e-01
2.138364779874213917e-01,-4.199990475928341294e-01
2.075471698113207641e-01,-4.048844666870070608e-01
2.012578616352201366e-01,-3.899548367495844214e-01
1.949685534591195091e-01,-3.758010591828704339e-01
1.886792452830188815e-01,-3.628255340949233521e-01
1.823899371069182540e-01,-3.512728779964979786e-01
1.761006289308176265e-01,-3.412665777412731138e-01
1.698113207547169989e-01,-3.328432533029448415e-01
1.635220125786163714e-01,-3.259806068580066718e-01
1.572327044025157439e-01,-3.206179647992581927e-01
1.509433962264151163e-01,-3.166697479623390432e-01
1.446540880503144610e-01,-3.140326736689684761e-01
1.383647798742138335e-01,-3.125873958266920383e-01
1.320754716981132060e-01,-3.121948843576598520e-01
1.257861635220125784e-01,-3.126872646358551666e-01
1.194968553459119509e-01,-3.138521295819183266e-01
1.132075471698113234e-01,-3.154085168361275837e-01
1.069182389937106958e-01,-3.169718615554528718e-01
1.006289308176100683e-01,-3.180044999352900081e-01
9.433962264150944077e-02,-3.177483220615864301e-01
8.805031446540881324e-02,-3.151384516920963108e-01
8.176100628930818570e-02,-3.087045402961394736e-01
7.547169811320755817e-02,-2.964850991516883028e-01
6.918238993710691676e-02,-2.760177100991358934e-01
6.289308176100628922e-02,-2.445256571247207411e-01
5.660377358490566169e-02,-1.994719867906529220e-01
5.031446540880503415e-02,-1.396001637801949080e-01
4.402515723270440662e-02,-6.627344659131240157e-02
3.773584905660377908e-02,1.563689295970926985e-02
3.144654088050314461e-02,9.835886226165924118e-02
2.515723270440251708e-02,1.735968770932093674e-01
1.886792452830188954e-02,2.354324977776348637e-01
1.257861635220125854e-02,2.820355953934499116e-01
6.289308176100629269e-03,3.161159891386738918e-01
0.000000000000000000e+00,3.635952249747249621e-01
0.000000000000000000e+00,3.755775645927146300e-01
6.289308176100629269e-03,3.464263648513783433e-01
1.257861635220125854e-02,3.228939980690910261e-01
1.886792452830188954e-02,2.864008249183948029e-01
2.515723270440251708e-02,2.344818290304379049e-01
3.144654088050314461e-02,1.686270606370260383e-01
3.773584905660377908e-02,9.425706881539863691e-02
4.402515723270440662e-02,1.929946899186274489e-02
5.031446540880503415e-02,-4.853090493361200686e-02
5.660377358490566169e-02,-1.041066757305249002e-01
6.289308176100628922e-02,-1.456291029027048101e-01
6.918238993710691676e-02,-1.738937569334590982e-01
7.547169811320755817e-02,-1.910462135861150657e-01
8.176100628930818570e-02,-1.995695956638461332e-01
8.805031446540881324e-02,-2.017187726301992168e-01
9.433962264150944077e-02,-1.993083913736117818e-01
1.006289308176100683e-01,-1.936980909631522696e-01
1.069182389937106958e-01,-1.858592139735812943e-01
1.132075471698113234e-01,-1.764603736885703711e-01
1.194968553459119509e-01,-1.659451654338859328e-01
1.257861635220125784e-01,-1.545940779910770502e-01
1.320754716981132060e-01,-1.425707572538268408e-01
1.383647798742138335e-01,-1.299555076437213241e-01
1.446540880503144610e-01,-1.167693580165198863e-01
1.509433962264151163e-01,-1.029916689109668937e-01
1.572327044025157439e-01,-8.857376404876160514e-02
1.635220125786163714e-01,-7.345066984854442538e-02
1.698113207547169989e-01,-5.755279918285771679e-02
1.761006289308176265e-01,-4.081929027543540478e-02
1.823899371069182540e-01,-2.321461803529989432e-02
1.886792452830188815e-01,-4.749868960618464087e-03
1.949685534591195091e-01,1.449055362829587690e-02
2.012578616352201366e-01,3.431742495550216265e-02
2.075471698113207641e-01,5.440360317723658135e-02
2.138364779874213917e-01,7.425647671509938430e-02
2.201257861635220192e-01,9.320774541969056859e-02
2.264150943396226467e-01,1.104356228750821289e-01
2.327044025157232743e-01,1.250327401696371687e-01
2.389937106918239018e-01,1.361222654438303259e-01
2.452830188679245293e-01,1.430049351295888949e-01
2.515723270440251569e-01,1.452984884432978463e-01
2.578616352201257844e-01,1.430224581474186518e-01
2.641509433962264120e-01,1.365959023491578606e-01
2.704402515723270395e-01,1.267489318022811950e-01
2.767295597484276670e-01,1.143816594690253430e-01
2.830188679245282946e-01,1.004177371985116585e-01
2.893081761006289221e-01,8.569020039379526832e-02
2.955974842767295496e-01,7.087587441280585043e-02
3.018867924528302327e-01,5.647504968264882574e-02
3.081761006289308602e-01,4.282280365017043788e-02
3.144654088050314877e-01,3.011686657849399484e-02
3.207547169811321153e-01,1.845036117213649796e-02
3.270440251572327428e-01,7.842395366143062319e-03
3.333333333333333703e-01,-1.736668643462113693e-03
3.396226415094339979e-01,-1.034597851787633083e-02
3.459119496855346254e-01,-1.806042358481985133e-02
3.522012578616352529e-01,-2.496128618875093075e-02
3.584905660377358805e-01,-3.113021665378679081e-02
3.647798742138365080e-01,-3.664558183194621677e-02
3.710691823899371355e-01,-4.158044014273665212e-02
3.773584905660377631e-01,-4.600159031074957383e-02
3.836477987421383906e-01,-4.996930186087467085e-02
3.899371069182390181e-01,-5.353745848608748581e-02
3.962264150943396457e-01,-5.675393496303215990e-02
4.025157232704402732e-01,-5.966109124705165634e-02
4.088050314465409008e-01,-6.229631048243566838e-02
4.150943396226415283e-01,-6.469253653648787683e-02
4.213836477987421558e-01,-6.687878561911397846e-02
4.276729559748427834e-01,-6.888061873249928801e-02
4.339622641509434109e-01,-7.072056933633485976e-02
4.402515723270440384e-01,-7.241852525414760322e-02
4.465408805031446660e-01,-7.399206653389933663e-02
4.528301886792452935e-01,-7.545676241463405987e-02
4.591194968553459210e-01,-7.682643120700149986e-02
4.654088050314465486e-01,-7.811336707488036879e-02
4.716981132075471761e-01,-7.932853760622471384e-02
4.779874213836478036e-01,-8.048175581011673962e-02
4.842767295597484312e-01,-8.158182985329087700e-02
4.905660377358490587e-01,-8.263669350148394876e-02
4.968553459119496862e-01,-8.365351988763536362e-02
5.031446540880503138e-01,-8.463882090593743968e-02
5.094339622641509413e-01,-8.559853423601304634e-02
5.157232704402515688e-01,-8.653809973804005296e-02
5.220125786163521964e-01,-8.746252672750820523e-02
5.283018867924528239e-01,-8.837645343596078895e-02
5.345911949685534514e-01,-8.928419978915735911e-02
5.408805031446540790e-01,-9.018981448385621214e-02
5.471698113207547065e-01,-9.109711721616964297e-02
5.534591194968553340e-01,-9.200973680549928702e-02
5.597484276729559616e-01,-9.293114586611328498e-02
5.660377358490565891e-01,-9.386469260131069525e-02
5.723270440251572166e-01,-9.481363023099897980e-02
5.786163522012578442e-01,-9.578114451085695258e-02
5.849056603773584717e-01,-9.677037975870983466e-02
5.911949685534590992e-01,-9.778446377029936798e-02
5.974842767295597268e-01,-9.882653198138857675e-02
6.037735849056604653e-01,-9.989975121554461879e-02
6.100628930817610929e-01,-1.010073433465235038e-01
6.163522012578617204e-01,-1.021526092007178921e-01
6.226415094339623479e-01,-1.033389530286330515e-01
6.289308176100629755e-01,-1.045699078849651187e-01
6.352201257861636030e-01,-1.058491622749697658e-01
6.415094339622642305e-01,-1.071805884510987905e-01
6.477987421383648581e-01,-1.085682727791994484e-01
6.540880503144654856e-01,-1.100165486391873060e-01
6.603773584905661131e-01,-1.115300323826098339e-01
6.666666666666667407e-01,-1.131136629409552619e-01
6.729559748427673682e-01,-1.147727457666252171e-01
6.792452830188679958e-01,-1.165130018964188885e-01
6.855345911949686233e-01,-1.183406230595107633e-01
6.918238993710692508e-01,-1.202623339134820668e-01
6.981132075471698784e-01,-1.222854626898375319e-01
7.044025157232705059e-01,-1.244180217731827298e-01
7.106918238993711334e-01,-1.266688000368560996e-01
7.169811320754717610e-01,-1.290474691263978624e-01
7.232704402515723885e-01,-1.315647063388938331e-01
7.295597484276730160e-01,-1.342323373144289622e-01
7.358490566037736436e-01,-1.370635024660507018e-01
7.421383647798742711e-01,-1.400728519666887273e-01
7.484276729559748986e-01,-1.432767752376975512e-01
7.547169811320755262e-01,-1.466936723134539822e-01
7.610062893081761537e-01,-1.503442762819720002e-01
7.672955974842767812e-01,-1.542520383463064082e-01
7.735849056603774088e-01,-1.584435900822498411e-01
7.798742138364780363e-01,-1.629493014106024873e-01
7.861635220125786638e-01,-1.678039579660166591e-01
7.924528301886792914e-01,-1.730475883541116033e-01
7.987421383647799189e-01,-1.787264808324142695e-01
8.050314465408805464e-01,-1.848944410479076428e-01
8.113207547169811740e-01,-1.916143587614254074e-01
8.176100628930818015e-01,-1.989601735989092735e-01
8.238993710691824290e-01,-2.070193600626470953e-01
8.301886792452830566e-01,-2.158960935068767739e-01
8.364779874213836841e-01,-2.257153159957674404e-01
8.427672955974843116e-01,-2.366280000494840330e-01
8.490566037735849392e-01,-2.488180173623493197e-01
8.553459119496855667e-01,-2.625111685403669348e-01
8.616352201257861942e-01,-2.779871284135428944e-01
8.679245283018868218e-01,-2.955953116012126625e-01
8.742138364779874493e-01,-3.157759368705435055e-01
8.805031446540880768e-01,-3.390877447680180623e-01
8.867924528301887044e-01,-3.662435063577287320e-01
8.930817610062893319e-01,-3.981524783062975192e-01
8.993710691823899595e-01,-4.359619068465123704e-01
9.056603773584905870e-01,-4.810676586520161724e-01
9.119496855345912145e-01,-5.349978705694986569e-01
9.182389937106918421e-01,-5.988763475956473403e-01
9.245283018867924696e-01,-6.715927026194654648e-01
9.308176100628930971e-01,-7.442220741522347360e-01
9.371069182389937247e-01,-7.851776982870832811e-01
9.433962264150943522e-01,-7.145916304830728372e-01
9.496855345911949797e-01,-4.270230629805111811e-01
9.559748427672956073e-01,1.489480511067120538e-02
9.622641509433962348e-01,3.520332879890527567e-01
9.685534591194968623e-01,4.926440310423134683e-01
9.748427672955974899e-01,5.139051413315350869e-01
9.811320754716981174e-01,4.875070847369070703e-01
9.874213836477987449e-01,4.473185348132199257e-01
9.937106918238993725e-01,4.062491441479662013e-01
1.000000000000000000e+00,3.685667695735395100e-01
