x_over_c,Cp
1.000000000000000000e+00,3.611653924485211942e-01
9.937106918238993725e-01,3.931257768030727018e-01
9.874213836477987449e-01,4.245306581909100707e-01
9.811320754716981174e-01,4.482788734597852320e-01
9.748427672955974899e-01,4.475825584143700020e-01
9.685534591194968623e-01,3.878230729732380366e-01
9.622641509433962348e-01,2.175040364480248511e-01
9.559748427672956073e-01,-8.038119570269119940e-02
9.496855345911949797e-01,-4.017502176369351918e-01
9.433962264150943522e-01,-6.022071427679631661e-01
9.371069182389937247e-01,-6.625444621615497187e-01
9.308176100628930971e-01,-6.435161753449913924e-01
9.245283018867924696e-01,-5.950936429607667222e-01
9.182389937106918421e-01,-5.412045770496376473e-01
9.119496855345912145e-01,-4.907684228770619050e-01
9.056603773584905870e-01,-4.462944846431251555e-01
8.993710691823899595e-01,-4.079027104928880654e-01
8.930817610062893319e-01,-3.749437444714462941e-01
8.867924528301887044e-01,-3.466072786812421924e-01
8.805031446540880768e-01,-3.221325563992121221e-01
8.742138364779874493e-01,-3.008676356184809553e-01
8.679245283018868218e-01,-2.822737737679728021e-01
8.616352201257861942e-01,-2.659120885081456276e-01
8.553459119496855667e-01,-2.514264558480796552e-01
8.490566037735849392e-01,-2.385275333931506925e-01
8.427672955974843116e-01,-2.269792927462772614e-01
8.364779874213836841e-01,-2.165881507164419961e-01
8.301886792452830566e-01,-2.071943669364690876e-01
8.238993710691824290e-01,-1.986652883936310676e-01
8.176100628930818015e-01,-1.908900531122410538e-01
8.113207547169811740e-01,-1.837754303413186019e-01
8.050314465408805464e-01,-1.772425410201396989e-01
7.987421383647799189e-01,-1.712242595486159757e-01
7.924528301886792914e-01,-1.656631439471223377e-01
7.861635220125786638e-01,-1.605097773344235090e-01
7.798742138364780363e-01,-1.557214310942047764e-01
7.735849056603774088e-01,-1.512609809521572313e-01
7.672955974842767812e-01,-1.470960229904614280e-01
7.610062893081761537e-01,-1.431981486133542258e-01
7.547169811320755262e-01,-1.395423465911844740e-01
7.484276729559748986e-01,-1.361065072650797791e-01
7.421383647798742711e-01,-1.328710093248703927e-01
7.358490566037736436e-01,-1.298183736783653508e-01
7.295597484276730160e-01,-1.269329721081067230e-01
7.232704402515723885e-01,-1.242007808845924099e-01
