x_over_c,Cp
1.000000000000000000e+00,3.628185115961560792e-01
9.937106918238993725e-01,3.926569790762594048e-01
9.874213836477987449e-01,4.196072461971501744e-01
9.811320754716981174e-01,4.349577712704906229e-01
9.748427672955974899e-01,4.206701028730253089e-01
9.685534591194968623e-01,3.459517824142809284e-01
9.622641509433962348e-01,1.788686946664193034e-01
9.559748427672956073e-01,-6.830565954502376691e-02
9.496855345911949797e-01,-3.098127359662690150e-01
9.433962264150943522e-01,-4.633699586152910666e-01
9.371069182389937247e-01,-5.229233125842234209e-01
9.308176100628930971e-01,-5.241143102355434458e-01
9.245283018867924696e-01,-4.986211619943559104e-01
9.182389937106918421e-01,-4.641166907169242961e-01
9.119496855345912145e-01,-4.286866552130428332e-01
9.056603773584905870e-01,-3.955468732481717264e-01
8.993710691823899595e-01,-3.657135877330770501e-01
8.930817610062893319e-01,-3.392787125617413579e-01
8.867924528301887044e-01,-3.159807649198678181e-01
8.805031446540880768e-01,-2.954514489156994106e-01
8.742138364779874493e-01,-2.773175725858911811e-01
8.679245283018868218e-01,-2.612394059935532198e-01
8.616352201257861942e-01,-2.469216473001900614e-01
8.553459119496855667e-01,-2.341130829526492096e-01
8.490566037735849392e-01,-2.226020570715483426e-01
8.427672955974843116e-01,-2.122108365875525759e-01
8.364779874213836841e-01,-2.027901449561035907e-01
8.301886792452830566e-01,-1.942143260138669003e-01
8.238993710691824290e-01,-1.863772454473988649e-01
8.176100628930818015e-01,-1.791888919789652590e-01
8.113207547169811740e-01,-1.725725893096015096e-01
8.050314465408805464e-01,-1.664627200874366775e-01
7.987421383647799189e-01,-1.608028701900059421e-01
7.924528301886792914e-01,-1.555443142726076200e-01
7.861635220125786638e-01,-1.506447769593282082e-01
7.798742138364780363e-01,-1.460674162836399503e-01
7.735849056603774088e-01,-1.417799864032964763e-01
7.672955974842767812e-01,-1.377541451847248410e-01
7.610062893081761537e-01,-1.339648791691399055e-01
7.547169811320755262e-01,-1.303900239564579344e-01
