x_over_c,Cp
1.000000000000000000e+00,4.153210967485896354e-01
9.937106918238993725e-01,4.529894421197760979e-01
9.874213836477987449e-01,4.932952461169558545e-01
9.811320754716981174e-01,5.310468126803133959e-01
9.748427672955974899e-01,5.522785658461386582e-01
9.685534591194968623e-01,5.253284358403793597e-01
9.622641509433962348e-01,3.974432231675985028e-01
9.559748427672956073e-01,1.374830475538414420e-01
9.496855345911949797e-01,-1.731018331838933833e-01
9.433962264150943522e-01,-3.927199392187841198e-01
9.371069182389937247e-01,-4.840507092788322030e-01
9.308176100628930971e-01,-4.939533160507676435e-01
9.245283018867924696e-01,-4.684144297671244406e-01
9.182389937106918421e-01,-4.318029123347719711e-01
9.119496855345912145e-01,-3.944019648385719279e-01
9.056603773584905870e-01,-3.599307350630513991e-01
8.993710691823899595e-01,-3.293949660497097476e-01
8.930817610062893319e-01,-3.027605921129115085e-01
8.867924528301887044e-01,-2.796411046857234517e-01
8.805031446540880768e-01,-2.595701753054449057e-01
8.742138364779874493e-01,-2.421036007682026980e-01
8.679245283018868218e-01,-2.268518773795638044e-01
8.616352201257861942e-01,-2.134853552632434148e-01
8.553459119496855667e-01,-2.017293524226329016e-01
8.490566037735849392e-01,-1.913563509677791430e-01
8.427672955974843116e-01,-1.821780814956588390e-01
8.364779874213836841e-01,-1.740384867195934326e-01
8.301886792452830566e-01,-1.668078071787029160e-01
8.238993710691824290e-01,-1.603777408147037953e-01
8.176100628930818015e-01,-1.546575315918556903e-01
8.113207547169811740e-01,-1.495708257895891347e-01
8.050314465408805464e-01,-1.450531483816839273e-01
7.987421383647799189e-01,-1.410498747711435019e-01
7.924528301886792914e-01,-1.375145964106814223e-01
7.861635220125786638e-01,-1.344077993658969739e-01
7.798742138364780363e-01,-1.316957918913221892e-01
7.735849056603774088e-01,-1.293498307495708488e-01
7.672955974842767812e-01,-1.273454067896087061e-01
7.610062893081761537e-01,-1.256616587439549626e-01
7.547169811320755262e-01,-1.242808907906964855e-01
7.484276729559748986e-01,-1.231881745598641942e-01
7.421383647798742711e-01,-1.223710202705865502e-01
7.358490566037736436e-01,-1.218191048211996197e-01
7.295597484276730160e-01,-1.215240471174339199e-01
7.232704402515723885e-01,-1.214792228666912166e-01
7.169811320754717610e-01,-1.216796126067543060e-01
7.106918238993711334e-01,-1.221216779651623785e-01
7.044025157232705059e-01,-1.228032621304073757e-01
6.981132075471698784e-01,-1.237235113115546792e-01
6.918238993710692508e-01,-1.248828146103240222e-01
6.855345911949686233e-01,-1.262827602613343370e-01
6.792452830188679958e-01,-1.279261066373080791e-01
6.729559748427673682e-01,-1.298167667864411623e-01
6.666666666666667407e-01,-1.319598055845276896e-01
6.603773584905661131e-01,-1.343614488575062271e-01
6.540880503144654856e-01,-1.370291040709408215e-01
6.477987421383648581e-01,-1.399713924000747234e-01
6.415094339622642305e-01,-1.431981921943277225e-01
6.352201257861636030e-01,-1.467206940395686665e-01
6.289308176100629755e-01,-1.505514678052264355e-01
6.226415094339623479e-01,-1.547045422460215924e-01
6.163522012578617204e-01,-1.591954979140723925e-01
6.100628930817610929e-01,-1.640415743304226570e-01
6.037735849056604653e-01,-1.692617925695680814e-01
5.974842767295597268e-01,-1.748770946304480933e-01
5.911949685534590992e-01,-1.809105012065521656e-01
5.849056603773584717e-01,-1.873872897307164997e-01
5.786163522012578442e-01,-1.943351948612792590e-01
5.723270440251572166e-01,-2.017846339005220369e-01
5.660377358490565891e-01,-2.097689599988128428e-01
5.597484276729559616e-01,-2.183247464043513997e-01
5.534591194968553340e-01,-2.274921054747189864e-01
5.471698113207547065e-01,-2.373150466788094270e-01
5.408805031446540790e-01,-2.478418783926441549e-01
5.345911949685534514e-01,-2.591256589362216367e-01
5.283018867924528239e-01,-2.712247030169092632e-01
5.220125786163521964e-01,-2.842031505426902971e-01
5.157232704402515688e-01,-2.981316056487532951e-01
5.094339622641509413e-01,-3.130878547431326098e-01
