x_over_c,Cp
1.000000000000000000e+00,3.729909242856594975e-01
9.937106918238993725e-01,4.083686236336878661e-01
9.874213836477987449e-01,4.448689206571864174e-01
9.811320754716981174e-01,4.762826160045868784e-01
9.748427672955974899e-01,4.870359149384747566e-01
9.685534591194968623e-01,4.434997395045408020e-01
9.622641509433962348e-01,2.926599615190990100e-01
9.559748427672956073e-01,9.756172934050955092e-03
9.496855345911949797e-01,-3.113702992498761368e-01
9.433962264150943522e-01,-5.254154150055250216e-01
9.371069182389937247e-01,-6.032780168795177644e-01
9.308176100628930971e-01,-5.993716948152068014e-01
9.245283018867924696e-01,-5.623881174577376463e-01
9.182389937106918421e-01,-5.168842384124423539e-01
9.119496855345912145e-01,-4.726481691249939665e-01
9.056603773584905870e-01,-4.328704142932828791e-01
8.993710691823899595e-01,-3.981412376082644755e-01
8.930817610062893319e-01,-3.681258345330842285e-01
8.867924528301887044e-01,-3.422245303730357957e-01
8.805031446540880768e-01,-3.198196128485901735e-01
8.742138364779874493e-01,-3.003581441708116362e-01
8.679245283018868218e-01,-2.833713233010450860e-01
8.616352201257861942e-01,-2.684707041105813818e-01
8.553459119496855667e-01,-2.553372692611302064e-01
8.490566037735849392e-01,-2.437095100673720705e-01
8.427672955974843116e-01,-2.333726711415071708e-01
8.364779874213836841e-01,-2.241497275977575310e-01
8.301886792452830566e-01,-2.158940610696711282e-01
8.238993710691824290e-01,-2.084836044151550105e-01
8.176100628930818015e-01,-2.018161893800378692e-01
8.113207547169811740e-01,-1.958058545037919540e-01
8.050314465408805464e-01,-1.903799102383005870e-01
7.987421383647799189e-01,-1.854765982632275989e-01
7.924528301886792914e-01,-1.810432167469699927e-01
7.861635220125786638e-01,-1.770346116399879044e-01
7.798742138364780363e-01,-1.734119564684133419e-01
7.735849056603774088e-01,-1.701417604891182211e-01
7.672955974842767812e-01,-1.671950584791503935e-01
7.610062893081761537e-01,-1.645467457432920888e-01
7.547169811320755262e-01,-1.621750298504058829e-01
7.484276729559748986e-01,-1.600609767149199225e-01
7.421383647798742711e-01,-1.581881333572101589e-01
7.358490566037736436e-01,-1.565422133357299295e-01
7.295597484276730160e-01,-1.551108336944000410e-01
7.232704402515723885e-01,-1.538832945003436592e-01
7.169811320754717610e-01,-1.528503938026688491e-01
7.106918238993711334e-01,-1.520042722314840500e-01
7.044025157232705059e-01,-1.513382825603317716e-01
6.981132075471698784e-01,-1.508468804379792250e-01
6.918238993710692508e-01,-1.505255332054640238e-01
6.855345911949686233e-01,-1.503706442888399497e-01
6.792452830188679958e-01,-1.503794911260858402e-01
6.729559748427673682e-01,-1.505501749707185422e-01
6.666666666666667407e-01,-1.508815812323269778e-01
6.603773584905661131e-01,-1.513733492794975266e-01
6.540880503144654856e-01,-1.520258508543774756e-01
6.477987421383648581e-01,-1.528401764392541828e-01
6.415094339622642305e-01,-1.538181290810964885e-01
6.352201257861636030e-01,-1.549622253257989524e-01
6.289308176100629755e-01,-1.562757030446229045e-01
6.226415094339623479e-01,-1.577625360550891642e-01
6.163522012578617204e-01,-1.594274555506285385e-01
6.100628930817610929e-01,-1.612759784607096236e-01
6.037735849056604653e-01,-1.633144429684141308e-01
5.974842767295597268e-01,-1.655500515180121646e-01
5.911949685534590992e-01,-1.679909217530723975e-01
5.849056603773584717e-01,-1.706461459382817569e-01
5.786163522012578442e-01,-1.735258595372948243e-01
5.723270440251572166e-01,-1.766413197468248431e-01
5.660377358490565891e-01,-1.800049949255884130e-01
5.597484276729559616e-01,-1.836306660078665942e-01
5.534591194968553340e-01,-1.875335411572089939e-01
5.471698113207547065e-01,-1.917303850981597613e-01
5.408805031446540790e-01,-1.962396647647617343e-01
5.345911949685534514e-01,-2.010817131254931667e-01
5.283018867924528239e-01,-2.062789132865210373e-01
5.220125786163521964e-01,-2.118559052392130493e-01
5.157232704402515688e-01,-2.178398179032692283e-01
5.094339622641509413e-01,-2.242605294214585765e-01
5.031446540880503138e-01,-2.311509589813423027e-01
4.968553459119496862e-01,-2.385473937654156718e-01
4.905660377358490587e-01,-2.464898549508198755e-01
4.842767295597484312e-01,-2.550225069726945737e-01
4.779874213836478036e-01,-2.641941145007287162e-01
4.716981132075471761e-01,-2.740585517113640623e-01
4.654088050314465486e-01,-2.846753684027443221e-01
4.591194968553459210e-01,-2.961104172022597236e-01
4.528301886792452935e-01,-3.084365454242878890e-01
4.465408805031446660e-01,-3.217343538617647436e-01
4.402515723270440384e-01,-3.360930226790519448e-01
4.339622641509434109e-01,-3.516112012546703802e-01
4.276729559748427834e-01,-3.683979538057731151e-01
4.213836477987421558e-01,-3.865737452371356131e-01
4.150943396226415283e-01,-4.062714409856780229e-01
4.088050314465409008e-01,-4.276372794625340479e-01
4.025157232704402732e-01,-4.508317544311064573e-01
3.962264150943396457e-01,-4.760290098253365798e-01
3.899371069182390181e-01,-5.034151053044630952e-01
3.836477987421383906e-01,-5.331975265819368648e-01
3.773584905660377631e-01,-5.656000366889331055e-01
3.710691823899371355e-01,-6.008605604736956263e-01
3.647798742138365080e-01,-6.392282325033860069e-01
3.584905660377358805e-01,-6.809584101517422994e-01
3.522012578616352529e-01,-7.263048895992008092e-01
3.459119496855346254e-01,-7.755083701523097783e-01
3.396226415094339979e-01,-8.287800215628433609e-01
3.333333333333333703e-01,-8.862788640054892753e-01
3.270440251572327428e-01,-9.480816499795983177e-01
3.207547169811321153e-01,-1.014144168931363499e+00
3.144654088050314877e-01,-1.084253564041735451e+00
3.081761006289308602e-01,-1.157972592956752589e+00
3.018867924528302327e-01,-1.234579024404498515e+00
2.955974842767295496e-01,-1.313006682213139431e+00
2.893081761006289221e-01,-1.391798864935923419e+00
2.830188679245282946e-01,-1.469089237417074756e+00
2.767295597484276670e-01,-1.542628228982729333e+00
2.704402515723270395e-01,-1.609872087753589032e+00
2.641509433962264120e-01,-1.668144472055341776e+00
2.578616352201257844e-01,-1.714865555872682190e+00
2.515723270440251569e-01,-1.747823053123288339e+00
2.452830188679245293e-01,-1.765439578326851500e+00
2.389937106918239018e-01,-1.766980446646001734e+00
2.327044025157232743e-01,-1.752652845495583644e+00
2.264150943396226467e-01,-1.723571875120274211e+00
2.201257861635220192e-01,-1.681602972101676308e+00
2.138364779874213917e-01,-1.629120284071563063e+00
2.075471698113207641e-01,-1.568735511354643730e+00
2.012578616352201366e-01,-1.503048410084532271e+00
1.949685534591195091e-01,-1.434453625413985023e+00
1.886792452830188815e-01,-1.365017702306855707e+00
1.823899371069182540e-01,-1.296422648250383336e+00
1.761006289308176265e-01,-1.229961981887715439e+00
1.698113207547169989e-01,-1.166571720136023949e+00
1.635220125786163714e-01,-1.106880106203389946e+00
1.572327044025157439e-01,-1.051263572040835648e+00
1.509433962264151163e-01,-9.999005653790504766e-01
1.446540880503144610e-01,-9.528183908243879063e-01
1.383647798742138335e-01,-9.099307248028660755e-01
1.320754716981132060e-01,-8.710649719067957708e-01
1.257861635220125784e-01,-8.359793114458593521e-01
1.194968553459119509e-01,-8.043693435972456562e-01
1.132075471698113234e-01,-7.758638602386922489e-01
1.069182389937106958e-01,-7.500085822844497763e-01
1.006289308176100683e-01,-7.262358935905224300e-01
9.433962264150944077e-02,-7.038179840623939310e-01
8.805031446540881324e-02,-6.818011203217322347e-01
8.176100628930818570e-02,-6.589215798615719599e-01
7.547169811320755817e-02,-6.335122217676927292e-01
6.918238993710691676e-02,-6.034278024930093132e-01
6.289308176100628922e-02,-5.660525204270798749e-01
5.660377358490566169e-02,-5.185029049471217011e-01
5.031446540880503415e-02,-4.581729048723131026e-01
4.402515723270440662e-02,-3.837010568250682763e-01
3.773584905660377908e-02,-2.961574587580602103e-01
3.144654088050314461e-02,-1.997875729232454489e-01
2.515723270440251708e-02,-1.014461966045823171e-01
1.886792452830188954e-02,-8.473864374333395233e-03
1.257861635220125854e-02,7.414517153124355886e-02
6.289308176100629269e-03,1.468189693502740534e-01
0.000000000000000000e+00,2.524450816745068549e-01
0.000000000000000000e+00,3.299193878340460628e-01
6.289308176100629269e-03,3.505581412356127968e-01
1.257861635220125854e-02,3.582119966126494637e-01
1.886792452830188954e-02,3.529069309347557803e-01
2.515723270440251708e-02,3.304556151856389290e-01
3.144654088050314461e-02,2.880101656052864723e-01
3.773584905660377908e-02,2.265466062671054326e-01
4.402515723270440662e-02,1.521955150824008118e-01
5.031446540880503415e-02,7.479933881920153294e-02
5.660377358490566169e-02,4.163469763061589113e-03
6.289308176100628922e-02,-5.327797012706114721e-02
6.918238993710691676e-02,-9.535619667473826944e-02
7.547169811320755817e-02,-1.230310216749272989e-01
8.176100628930818570e-02,-1.387327135153202384e-01
8.805031446540881324e-02,-1.451475097101162515e-01
9.433962264150944077e-02,-1.446132384422085249e-01
1.006289308176100683e-01,-1.389334359104477112e-01
1.069182389937106958e-01,-1.293960922753909504e-01
1.132075471698113234e-01,-1.168628031039171677e-01
1.194968553459119509e-01,-1.018646524126904929e-01
1.257861635220125784e-01,-8.468161486143310768e-02
1.320754716981132060e-01,-6.540076993851751119e-02
1.383647798742138335e-01,-4.395548939408278066e-02
1.446540880503144610e-01,-2.014950772007861879e-02
1.509433962264151163e-01,6.330304199093639284e-03
1.572327044025157439e-01,3.590909511168927093e-02
1.635220125786163714e-01,6.912391404494289127e-02
1.698113207547169989e-01,1.066246147183840254e-01
1.761006289308176265e-01,1.491705825048899037e-01
1.823899371069182540e-01,1.976151314100934586e-01
1.886792452830188815e-01,2.528644827263001327e-01
1.949685534591195091e-01,3.157909632902193842e-01
2.012578616352201366e-01,3.870711240854332047e-01
2.075471698113207641e-01,4.669125747995707121e-01
2.138364779874213917e-01,5.546387778560849524e-01
2.201257861635220192e-01,6.481397201779415251e-01
2.264150943396226467e-01,7.432967103913480367e-01
2.327044025157232743e-01,8.336601274033912379e-01
2.389937106918239018e-01,9.108222213364246533e-01
2.452830188679245293e-01,9.658634822549988508e-01
2.515723270440251569e-01,9.917273853099690673e-01
2.578616352201257844e-01,9.855565741439398231e-01
2.641509433962264120e-01,9.496658864856047932e-01
2.704402515723270395e-01,8.905535664528931861e-01
2.767295597484276670e-01,8.166271215177135501e-01
2.830188679245282946e-01,7.359392655615547563e-01
2.893081761006289221e-01,6.548133185104012544e-01
2.955974842767295496e-01,5.774611367881181678e-01
3.018867924528302327e-01,5.062386669798158989e-01
3.081761006289308602e-01,4.421415635027627911e-01
3.144654088050314877e-01,3.852913532530248819e-01
3.207547169811321153e-01,3.353121391922719852e-01
3.270440251572327428e-01,2.915859339136044337e-01
3.333333333333333703e-01,2.534099046677860123e-01
3.396226415094339979e-01,2.200851757885271542e-01
3.459119496855346254e-01,1.909619906819405299e-01
3.522012578616352529e-01,1.654588573363331427e-01
3.584905660377358805e-01,1.430671229141597944e-01
3.647798742138365080e-01,1.233479798492234103e-01
3.710691823899371355e-01,1.059259901291342842e-01
3.773584905660377631e-01,9.048140563617379506e-02
3.836477987421383906e-01,7.674248433049224438e-02
3.899371069182390181e-01,6.447838079483958484e-02
3.962264150943396457e-01,5.349284386138852820e-02
4.025157232704402732e-01,4.361714235046443289e-02
4.088050314465409008e-01,3.469483073270618334e-02
4.150943396226415283e-01,2.660343780784701906e-02
4.213836477987421558e-01,1.924119595766238255e-02
4.276729559748427834e-01,1.252048429538177299e-02
4.339622641509434109e-01,6.365618174821063846e-03
4.402515723270440384e-01,7.110085646866437514e-04
4.465408805031446660e-01,-4.500372448290157479e-03
4.528301886792452935e-01,-9.318273219291128839e-03
4.591194968553459210e-01,-1.378623520922950263e-02
4.654088050314465486e-01,-1.794249304116823929e-02
4.716981132075471761e-01,-2.182073177067511693e-02
4.779874213836478036e-01,-2.545072584836782781e-02
4.842767295597484312e-01,-2.885887986588131504e-02
4.905660377358490587e-01,-3.206868758796788121e-02
4.968553459119496862e-01,-3.510112284400790372e-02
5.031446540880503138e-01,-3.797497346286493602e-02
5.094339622641509413e-01,-4.070712748598426245e-02
5.157232704402515688e-01,-4.331281930280828085e-02
5.220125786163521964e-01,-4.580584205255444630e-02
5.283018867924528239e-01,-4.819873157260734509e-02
5.345911949685534514e-01,-5.050292630179242792e-02
5.408805031446540790e-01,-5.272890683093356401e-02
5.471698113207547065e-01,-5.488631820435663222e-02
5.534591194968553340e-01,-5.698407759113699456e-02
5.597484276729559616e-01,-5.903046954502655375e-02
5.660377358490565891e-01,-6.103323074204158871e-02
5.723270440251572166e-01,-6.299962581229379133e-02
5.786163522012578442e-01,-6.493651565801172865e-02
5.849056603773584717e-01,-6.685041946482517261e-02
5.911949685534590992e-01,-6.874757146183418932e-02
5.974842767295597268e-01,-7.063397336270971216e-02
6.037735849056604653e-01,-7.251544332086390376e-02
6.100628930817610929e-01,-7.439766215353804668e-02
6.163522012578617204e-01,-7.628621752984043880e-02
6.226415094339623479e-01,-7.818664677466191648e-02
6.289308176100629755e-01,-8.010447891263638986e-02
6.352201257861636030e-01,-8.204527656320403928e-02
6.415094339622642305e-01,-8.401467829914022190e-02
6.477987421383648581e-01,-8.601844209689946119e-02
6.540880503144654856e-01,-8.806249053853232311e-02
6.603773584905661131e-01,-9.015295847320414779e-02
6.666666666666667407e-01,-9.229624391340918166e-02
6.729559748427673682e-01,-9.449906302966448735e-02
6.792452830188679958e-01,-9.676851022147769932e-02
6.855345911949686233e-01,-9.911212438658822954e-02
6.918238993710692508e-01,-1.015379626911749877e-01
6.981132075471698784e-01,-1.040546833690698669e-01
7.044025157232705059e-01,-1.066716393585154243e-01
7.106918238993711334e-01,-1.093989849342558163e-01
7.169811320754717610e-01,-1.122477979282903160e-01
7.232704402515723885e-01,-1.152302206774331594e-01
7.295597484276730160e-01,-1.183596235197041935e-01
7.358490566037736436e-01,-1.216507955239187755e-01
7.421383647798742711e-01,-1.251201682296145812e-01
7.484276729559748986e-01,-1.287860795667861158e-01
7.547169811320755262e-01,-1.326690869095623615e-01
7.610062893081761537e-01,-1.367923405200912601e-01
7.672955974842767812e-01,-1.411820316287715205e-01
7.735849056603774088e-01,-1.458679333082326668e-01
7.798742138364780363e-01,-1.508840574542129609e-01
7.861635220125786638e-01,-1.562694580379166975e-01
7.924528301886792914e-01,-1.620692199771964770e-01
7.987421383647799189e-01,-1.683356853925881413e-01
8.050314465408805464e-01,-1.751299859693336014e-01
8.113207547169811740e-01,-1.825239735273858077e-01
8.176100628930818015e-01,-1.906026734835015723e-01
8.238993710691824290e-01,-1.994674317952924714e-01
8.301886792452830566e-01,-2.092399913995590666e-01
8.364779874213836841e-01,-2.200678285031423265e-01
8.427672955974843116e-01,-2.321312167930187353e-01
8.490566037735849392e-01,-2.456526910685155052e-01
8.553459119496855667e-01,-2.609098858240557206e-01
8.616352201257861942e-01,-2.782531833207610994e-01
8.679245283018868218e-01,-2.981303037514726473e-01
8.742138364779874493e-01,-3.211210330972116278e-01
8.805031446540880768e-01,-3.479868848491343147e-01
8.867924528301887044e-01,-3.797428076683180276e-01
8.930817610062893319e-01,-4.177610263346323016e-01
8.993710691823899595e-01,-4.639194581840311304e-01
9.056603773584905870e-01,-5.208025735461805361e-01
9.119496855345912145e-01,-5.919252161814936297e-01
9.182389937106918421e-01,-6.817779796297502859e-01
9.245283018867924696e-01,-7.947864769592181133e-01
9.308176100628930971e-01,-9.295127164031231626e-01
9.371069182389937247e-01,-1.055004125127017023e+00
9.433962264150943522e-01,-1.043004721867200502e+00
9.496855345911949797e-01,-6.542630730177392273e-01
9.559748427672956073e-01,-4.548559741413438218e-03
9.622641509433962348e-01,4.097905342327355926e-01
9.685534591194968623e-01,5.383486673640653919e-01
9.748427672955974899e-01,5.393059143620460016e-01
9.811320754716981174e-01,5.008247111416946895e-01
9.874213836477987449e-01,4.548004357980761636e-01
9.937106918238993725e-01,4.112220962791274248e-01
1.000000000000000000e+00,3.726490908244772804e-01
